,Index_A,Index_B,Index_C,Index_D,Index_E,Index_F
2016-07-12,4577.60986328125,2152.139892578125,12.766108512878418,4457.026080064799,59.89753723144531,664.551025390625
2016-07-13,4565.77001953125,2152.429931640625,12.605475425720215,4556.3862518075275,59.973384857177734,654.468017578125
2016-07-14,4596.490234375,2163.75,12.65619945526123,4518.399183239975,60.22621536254883,658.0780029296875
2016-07-15,4589.830078125,2161.739990234375,12.622384071350098,4563.891338196862,60.049232482910156,663.2550048828125
2016-07-18,4619.68017578125,2166.889892578125,12.563200950622559,4565.8897271660735,60.18408203125,673.1060180664062
2016-07-19,4603.27978515625,2163.780029296875,12.487113952636719,4597.569963577224,60.099796295166016,672.864013671875
2016-07-20,4657.2001953125,2173.02001953125,12.402568817138672,4579.501457934395,60.27678298950195,665.6849975585938
2016-07-21,4647.02001953125,2165.169921875,12.33493423461914,4634.067013206012,60.22621536254883,665.0120239257812
2016-07-22,4666.06982421875,2175.030029296875,12.3095703125,4578.707007452266,60.36949157714844,650.6190185546875
2016-07-25,4665.93017578125,2168.47998046875,12.174301147460938,4653.8847464852515,60.31049728393555,654.0969848632812
2016-07-26,4672.10986328125,2169.179931640625,12.123574256896973,4649.815100575387,60.420082092285156,651.7839965820312
2016-07-27,4702.8798828125,2166.580078125,12.005213737487793,4678.071861818788,60.23465347290039,654.3519897460938
2016-07-28,4721.41015625,2170.06005859375,11.971396446228027,4682.531902447299,60.51277160644531,655.0349731445312
2016-07-29,4730.22998046875,2173.60009765625,12.072848320007324,4645.837606231566,60.85832595825195,656.9920043945312
2016-08-01,4756.0400390625,2170.840087890625,11.861489295959473,4666.806109455049,60.58863067626953,606.27197265625
2016-08-02,4719.2099609375,2157.030029296875,11.84458065032959,4751.572337866584,60.32734680175781,547.4650268554688
2016-08-03,4734.330078125,2163.7900390625,12.039031982421875,4738.089588980728,60.1756591796875,566.35498046875
2016-08-04,4743.81005859375,2164.25,12.089757919311523,4738.240879379689,60.32734680175781,578.2890014648438
2016-08-05,4791.2099609375,2182.8701171875,12.140483856201172,4755.811020206569,60.75718307495117,575.0430297851562
2016-08-08,4784.740234375,2180.889892578125,12.20811939239502,4737.068287627044,60.892032623291016,591.0540161132812
2016-08-09,4795.75,2181.739990234375,12.174301147460938,4771.781867812917,61.16172790527344,587.801025390625
2016-08-10,4783.39013671875,2175.489990234375,12.0305757522583,4792.827437040897,61.010013580322266,592.10302734375
2016-08-11,4803.31005859375,2185.7900390625,12.216572761535645,4834.040951920438,61.49884796142578,589.1199951171875
2016-08-12,4807.080078125,2184.050048828125,12.3095703125,4837.840879225735,61.46512985229492,587.5590209960938
2016-08-15,4827.1201171875,2190.14990234375,12.512476921081543,4777.435673457593,61.63369369506836,567.239990234375
2016-08-16,4797.18994140625,2178.14990234375,12.613929748535156,4826.643841200533,61.45669937133789,577.4390258789062
2016-08-17,4805.4501953125,2182.219970703125,12.664654731750488,4822.591947475759,61.515682220458984,573.2160034179688
2016-08-18,4808.68017578125,2187.02001953125,12.825288772583008,4860.152861809411,61.68426513671875,574.3179931640625
2016-08-19,4806.14013671875,2183.8701171875,12.7830171585083,4774.045335809641,61.46512985229492,575.6300048828125
2016-08-22,4808.56005859375,2182.639892578125,12.664654731750488,4821.934125924719,61.355567932128906,586.7529907226562
2016-08-23,4818.47998046875,2186.89990234375,12.715381622314453,4834.128300018625,61.66739273071289,583.4149780273438
2016-08-24,4783.490234375,2175.43994140625,12.563200950622559,4763.876394540099,61.397708892822266,580.1820068359375
2016-08-25,4775.43017578125,2172.469970703125,12.613929748535156,4780.111210478772,61.11116027832031,577.760986328125
2016-08-26,4783.68994140625,2169.0400390625,12.57165813446045,4769.349983348427,60.9847297668457,579.6510009765625
2016-08-29,4791.08984375,2180.3798828125,12.520930290222168,4777.046709566803,61.304996490478516,574.1069946289062
2016-08-30,4775.990234375,2176.1201171875,12.402568817138672,4792.563040484881,61.17015838623047,577.5029907226562
2016-08-31,4771.0498046875,2170.949951171875,12.16584587097168,4819.623992998813,61.06058120727539,575.4719848632812
2016-09-01,4783.93994140625,2170.860107421875,12.0305757522583,4792.864817499721,61.220726013183594,572.302978515625
2016-09-02,4798.740234375,2179.97998046875,12.16584587097168,4814.881494080999,61.58311462402344,575.5369873046875
2016-09-05,4798.740234375,2179.97998046875,12.16584587097168,4738.127140724175,61.58311462402344,606.5900268554688
2016-09-06,4829.509765625,2186.47998046875,12.250391006469727,4743.195544970645,62.012962341308594,610.4359741210938
2016-09-07,4831.85986328125,2186.159912109375,12.360297203063965,4797.407439486889,61.96236801147461,614.5440063476562
2016-09-08,4804.0,2181.300048828125,12.58011245727539,4807.955385987292,61.844398498535156,626.3159790039062
2016-09-09,4681.5400390625,2127.81005859375,12.385661125183105,4828.720267598975,60.34421920776367,622.8610229492188
2016-09-12,4764.64990234375,2159.0400390625,12.385661125183105,4781.911910767047,61.06058120727539,608.2429809570312
2016-09-13,4722.85009765625,2127.02001953125,12.225028038024902,4801.859336650903,59.92280197143555,609.2410278320312
2016-09-14,4746.06005859375,2125.77001953125,12.13202953338623,4651.005408080753,59.905967712402344,610.6840209960938
2016-09-15,4819.89990234375,2147.260009765625,12.19120979309082,4780.603678565677,60.27678298950195,607.155029296875
2016-09-16,4818.0498046875,2139.159912109375,12.20811939239502,4731.5070404681455,60.09136962890625,606.9730224609375
2016-09-19,4796.06982421875,2139.1201171875,12.199666023254395,4723.756429024911,60.1756591796875,609.2269897460938
2016-09-20,4805.22021484375,2139.760009765625,12.241935729980469,4807.515966820306,60.00709915161133,608.31201171875
2016-09-21,4853.75,2163.1201171875,12.394115447998047,4792.533087176203,61.10273361206055,597.1489868164062
2016-09-22,4891.35986328125,2177.179931640625,12.461750030517578,4794.566757583544,61.481971740722656,596.2979736328125
2016-09-23,4858.91015625,2164.68994140625,12.318026542663574,4828.168560776377,61.08587646484375,602.8419799804688
2016-09-26,4817.169921875,2146.10009765625,12.402568817138672,4829.827661012994,60.521202087402344,608.0430297851562
2016-09-27,4866.7099609375,2159.929931640625,12.28420639038086,4903.687227757404,60.86674118041992,606.166015625
2016-09-28,4875.27001953125,2171.3701171875,12.57165813446045,4846.027785613306,61.26285934448242,604.72802734375
2016-09-29,4838.2998046875,2151.1298828125,12.647747039794922,4798.07290607777,60.72347640991211,605.6929931640625
2016-09-30,4875.7001953125,2168.27001953125,12.690018653869629,4864.105532342932,61.23757553100586,609.7349853515625
2016-10-03,4866.6298828125,2161.199951171875,12.799924850463867,4850.034590244044,60.95103454589844,612.1329956054688
2016-10-04,4859.47021484375,2150.489990234375,12.766108512878418,4824.906198057867,60.90046691894531,610.2039794921875
2016-10-05,4877.75,2159.72998046875,12.842196464538574,4846.49772793822,61.153297424316406,612.510986328125
2016-10-06,4873.919921875,2160.77001953125,12.867560386657715,4914.4378330293175,60.87517166137695,613.02099609375
2016-10-07,4864.52001953125,2153.739990234375,12.83374309539795,4860.327025746131,60.672908782958984,617.1209716796875
2016-10-10,4893.77001953125,2163.659912109375,12.977468490600586,4860.684569516946,61.03529357910156,618.9940185546875
2016-10-11,4821.91015625,2136.72998046875,12.901378631591797,4879.134526624042,60.21779251098633,641.072021484375
2016-10-12,4819.64013671875,2139.179931640625,12.808380126953125,4861.7879092988705,60.1756591796875,636.1920166015625
2016-10-13,4803.10009765625,2132.550048828125,12.892922401428223,4888.363147524133,60.00709915161133,636.7860107421875
2016-10-14,4808.47998046875,2132.97998046875,12.901378631591797,4836.71743949285,59.94810104370117,640.3779907226562
2016-10-17,4796.169921875,2126.5,12.918286323547363,4837.89470953484,59.84696960449219,639.1929931640625
2016-10-18,4839.72021484375,2139.60009765625,12.943650245666504,4790.3598470867755,60.36949157714844,637.9600219726562
2016-10-19,4836.60986328125,2144.2900390625,13.028192520141602,4794.635928056106,60.521202087402344,630.52001953125
2016-10-20,4832.7099609375,2141.340087890625,12.909832000732422,4789.573948490803,60.49592590332031,630.8569946289062
2016-10-21,4851.85986328125,2141.159912109375,12.960558891296387,4784.016942874013,60.38633728027344,632.8280029296875
2016-10-24,4909.97021484375,2151.330078125,12.969013214111328,4799.967923100325,60.538047790527344,653.760986328125
2016-10-25,4891.4501953125,2143.159912109375,12.909832000732422,4865.738495375641,60.48748779296875,657.5880126953125
2016-10-26,4860.58984375,2139.429931640625,12.825288772583008,4891.765627408901,60.251502990722656,678.3040161132812
2016-10-27,4836.4501953125,2133.0400390625,12.901378631591797,4903.856417160528,60.133514404296875,688.31298828125
2016-10-28,4805.58984375,2126.409912109375,12.81683349609375,4905.55119366024,60.116661071777344,689.6510009765625
2016-10-31,4801.27001953125,2126.14990234375,12.647747039794922,4868.1541404501995,59.93967819213867,700.9719848632812
2016-11-01,4766.93994140625,2111.719970703125,12.706926345825195,4910.904463749486,59.68682098388672,729.7930297851562
2016-11-02,4726.91015625,2097.93994140625,12.554749488830566,4832.490932868537,59.26544952392578,740.8289794921875
2016-11-03,4679.10009765625,2088.659912109375,12.512476921081543,4798.199185046514,58.978885650634766,688.7000122070312
2016-11-04,4660.4599609375,2085.179931640625,12.427931785583496,4744.164921946614,58.78502655029297,703.2349853515625
2016-11-07,4773.72998046875,2131.52001953125,12.478658676147461,4688.94251911652,60.032379150390625,703.1309814453125
2016-11-08,4804.919921875,2139.56005859375,12.461750030517578,4683.860231248529,60.116661071777344,709.8480224609375
2016-11-09,4825.18017578125,2163.260009765625,12.520930290222168,4642.835249113386,60.420082092285156,723.2730102539062
2016-11-10,4747.02978515625,2167.47998046875,12.419477462768555,4739.782704602053,60.428489685058594,715.5339965820312
2016-11-11,4751.9501953125,2164.449951171875,12.182756423950195,4789.386267212794,60.200927734375,716.4110107421875
2016-11-14,4702.0400390625,2164.199951171875,12.157393455505371,4799.08685585027,60.125064849853516,705.02099609375
2016-11-15,4764.47021484375,2180.389892578125,12.427931785583496,4787.074343123583,60.394779205322266,711.6190185546875
2016-11-16,4792.27001953125,2176.93994140625,12.27575397491455,4772.897736388656,60.158782958984375,744.197998046875
2016-11-17,4826.58984375,2187.1201171875,12.301116943359375,4701.852600669061,60.580196380615234,740.9769897460938
2016-11-18,4808.0400390625,2181.89990234375,12.402568817138672,4799.72596369062,60.29363250732422,751.5850219726562
2016-11-21,4859.0,2198.179931640625,12.749198913574219,4794.123868637257,60.765621185302734,739.2479858398438
2016-11-22,4873.83984375,2202.93994140625,12.732291221618652,4805.804515856433,60.774044036865234,751.3469848632812
2016-11-23,4853.85986328125,2204.719970703125,12.7830171585083,4844.656246802363,60.74876403808594,744.593994140625
2016-11-24,4853.85986328125,2204.719970703125,12.7830171585083,4872.092819511318,60.74876403808594,740.2890014648438
2016-11-25,4870.02001953125,2213.35009765625,12.690018653869629,4848.562985576336,60.95103454589844,741.6489868164062
2016-11-28,4857.02001953125,2201.719970703125,12.732291221618652,4849.24047693135,60.8077392578125,735.81298828125
2016-11-29,4873.2099609375,2204.659912109375,12.478658676147461,4832.609221802946,61.09428787231445,735.60400390625
2016-11-30,4810.81005859375,2198.81005859375,12.859106063842773,4836.348707667256,60.94260025024414,745.6909790039062
2016-12-01,4734.10009765625,2191.080078125,13.095829010009766,4879.512333981257,60.74876403808594,756.7739868164062
2016-12-02,4739.3701171875,2191.949951171875,13.188826560974121,4919.7349018970945,60.84988784790039,777.9439697265625
2016-12-05,4778.14013671875,2204.7099609375,13.256462097167969,4777.168843834989,61.07743835449219,758.7000122070312
2016-12-06,4788.669921875,2212.22998046875,13.19727897644043,4747.425861248222,61.38926696777344,764.2239990234375
2016-12-07,4851.93994140625,2241.35009765625,13.095829010009766,4723.95193744217,62.265785217285156,768.1320190429688
2016-12-08,4859.18994140625,2246.18994140625,13.12119197845459,4766.502369979847,62.39219665527344,770.8099975585938
2016-12-09,4895.89990234375,2259.530029296875,13.188826560974121,4774.486027040479,62.53546905517578,772.7940063476562
2016-12-12,4874.2998046875,2256.9599609375,13.273370742797852,4830.979784784171,62.50178146362305,780.0869750976562
2016-12-13,4935.83984375,2271.719970703125,13.307188034057617,4860.368820438501,63.03272247314453,780.5560302734375
2016-12-14,4921.22021484375,2253.280029296875,13.18037223815918,4875.558659374803,62.39219665527344,781.4810180664062
2016-12-15,4933.41015625,2262.030029296875,13.163464546203613,4880.891242952875,62.543888092041016,778.0880126953125
2016-12-16,4914.85986328125,2258.070068359375,13.222644805908203,4934.600007438532,62.30793380737305,784.906982421875
2016-12-19,4934.85009765625,2262.530029296875,13.146553993225098,4915.340635051068,62.493343353271484,792.7139892578125
2016-12-20,4953.7998046875,2270.760009765625,13.205735206604004,4911.023237311203,62.74618148803711,800.8759765625
2016-12-21,4948.91015625,2265.179931640625,13.129646301269531,4900.686111966742,62.59978485107422,834.281005859375
2016-12-22,4934.39013671875,2260.9599609375,13.112737655639648,4953.488809978924,62.40398406982422,864.5399780273438
2016-12-23,4940.02001953125,2263.7900390625,13.138100624084473,4966.2070220185915,62.642330169677734,921.9840087890625
2016-12-26,4940.02001953125,2263.7900390625,13.138100624084473,4924.720990853605,62.642330169677734,907.6099853515625
2016-12-27,4965.81005859375,2268.8798828125,13.341005325317383,4936.840858459588,62.59978485107422,933.197998046875
2016-12-28,4926.2900390625,2249.919921875,13.34946060180664,4958.579356690623,62.27629470825195,975.9210205078125
2016-12-29,4918.27978515625,2249.260009765625,13.366369247436523,4898.785541983996,62.412506103515625,973.4970092773438
2016-12-30,4863.6201171875,2238.830078125,13.391732215881348,4979.301176137548,62.20819854736328,961.2379760742188
2017-01-02,4863.6201171875,2238.830078125,13.391732215881348,4909.968654945795,62.20819854736328,1021.75
2017-01-03,4911.330078125,2257.830078125,13.231098175048828,4932.311604642144,62.787044525146484,1043.8399658203125
2017-01-04,4937.2099609375,2270.75,13.332551956176758,4845.059104245562,63.32331848144531,1154.72998046875
2017-01-05,4964.9501953125,2269.0,13.400185585021973,4819.728812717782,63.53614044189453,1013.3800048828125
2017-01-06,5007.080078125,2276.97998046875,13.383275985717773,4871.363087481997,63.66381072998047,902.2009887695312
2017-01-09,5024.89990234375,2268.89990234375,13.18037223815918,4938.396988325639,63.34885787963867,902.8280029296875
2017-01-10,5035.169921875,2268.89990234375,13.12119197845459,4971.397741740746,63.44248962402344,907.6790161132812
2017-01-11,5050.2099609375,2275.320068359375,13.264914512634277,4984.440149335612,63.485050201416016,777.7570190429688
2017-01-12,5041.43017578125,2270.43994140625,13.459366798400879,5040.94421826249,63.61275100708008,804.833984375
2017-01-13,5059.509765625,2274.639892578125,13.434003829956055,4993.339742664357,63.7914924621582,823.9840087890625
2017-01-16,5059.509765625,2274.639892578125,13.434003829956055,5048.541376650773,63.7914924621582,831.5339965820312
2017-01-17,5044.64990234375,2267.889892578125,13.425548553466797,5010.903907717038,63.61275100708008,907.93798828125
2017-01-18,5055.85009765625,2271.889892578125,13.307188034057617,5043.0199098599405,63.45099639892578,886.6179809570312
2017-01-19,5051.169921875,2263.68994140625,13.264914512634277,5060.708835827015,63.391414642333984,899.072998046875
2017-01-20,5063.2001953125,2271.31005859375,13.417095184326172,5022.947481347976,63.53614044189453,895.0260009765625
2017-01-23,5065.7001953125,2265.199951171875,13.417095184326172,5046.128821727007,63.55316162109375,921.0120239257812
2017-01-24,5101.06005859375,2280.070068359375,13.450911521911621,5076.5847017275155,63.92769241333008,892.68701171875
2017-01-25,5151.47021484375,2298.3701171875,13.366369247436523,5048.5956001802815,64.41290283203125,901.5419921875
2017-01-26,5156.919921875,2296.679931640625,13.425548553466797,5086.867023789047,64.37033081054688,917.5859985351562
2017-01-27,5168.06005859375,2294.68994140625,13.315642356872559,5072.246546022682,64.31926727294922,919.75
2017-01-30,5129.330078125,2280.89990234375,13.23955249786377,5165.116567054902,63.902156829833984,920.3820190429688
2017-01-31,5116.77001953125,2278.8701171875,13.315642356872559,5194.090191568103,63.936214447021484,970.4030151367188
2017-02-01,5152.68994140625,2279.550048828125,13.459366798400879,5104.192022492996,64.046875,989.0230102539062
2017-02-02,5147.7001953125,2280.85009765625,13.459366798400879,5108.89238411,64.06388092041016,1011.7999877929688
2017-02-03,5161.60009765625,2297.419921875,13.450911521911621,5131.533746328572,64.34479522705078,1029.9100341796875
2017-02-06,5167.9599609375,2292.56005859375,13.366369247436523,5147.458791814687,64.2000732421875,1038.1500244140625
2017-02-07,5185.8798828125,2293.080078125,13.307188034057617,5157.252933736715,64.17454528808594,1061.3499755859375
2017-02-08,5196.580078125,2294.669921875,13.357913970947266,5146.012447662573,64.28520965576172,1063.0699462890625
2017-02-09,5212.16015625,2307.8701171875,13.425548553466797,5170.19742371093,64.52355194091797,994.3829956054688
2017-02-10,5226.68994140625,2316.10009765625,13.5692720413208,5181.843265596342,64.6852798461914,988.6740112304688
2017-02-13,5256.81982421875,2328.25,13.417095184326172,5226.922443111065,65.00025177001953,990.6420288085938
2017-02-14,5271.06982421875,2337.580078125,13.434003829956055,5218.79056716187,65.23007202148438,1004.5499877929688
2017-02-15,5302.39013671875,2349.25,13.450911521911621,5235.512663596553,65.35775756835938,1007.47998046875
2017-02-16,5300.64013671875,2347.219970703125,13.366369247436523,5245.994009215492,65.51949310302734,1027.43994140625
2017-02-17,5324.72021484375,2351.159912109375,13.341005325317383,5258.218791949701,65.4513931274414,1046.2099609375
2017-02-20,5324.72021484375,2351.159912109375,13.341005325317383,5290.922175375492,65.4513931274414,1079.97998046875
2017-02-21,5350.72998046875,2365.3798828125,13.3240966796875,5311.094381008275,65.71528625488281,1115.300048828125
2017-02-22,5352.1298828125,2362.820068359375,13.256462097167969,5313.512091967954,65.77485656738281,1117.43994140625
2017-02-23,5332.3701171875,2363.81005859375,13.298733711242676,5332.435065035099,65.71528625488281,1166.719970703125
2017-02-24,5343.31005859375,2367.340087890625,13.273370742797852,5406.254526842755,65.71528625488281,1173.6800537109375
2017-02-27,5347.5498046875,2369.75,13.23955249786377,5375.441745596965,65.7578353881836,1179.969970703125
2017-02-28,5330.31005859375,2363.639892578125,13.290278434753418,5323.677726485342,65.6131591796875,1179.969970703125
2017-03-01,5390.990234375,2395.9599609375,13.34946060180664,5375.402350757858,66.31114196777344,1222.5
2017-03-02,5363.259765625,2381.919921875,13.138100624084473,5336.638787781004,65.88552856445312,1251.010009765625
2017-03-03,5373.47998046875,2383.1201171875,13.205735206604004,5275.990880041124,66.10684967041016,1274.989990234375
2017-03-06,5360.31005859375,2375.31005859375,13.188826560974121,5363.817317087186,65.89404296875,1272.8299560546875
2017-03-07,5351.27978515625,2368.389892578125,13.129646301269531,5313.092050425528,65.68122100830078,1223.5400390625
2017-03-08,5359.81005859375,2362.97998046875,12.83374309539795,5364.035727121946,65.4769287109375,1150.0
2017-03-09,5363.97998046875,2364.8701171875,12.723835945129395,5360.803699709913,65.55355072021484,1188.489990234375
2017-03-10,5385.89990234375,2372.60009765625,12.605475425720215,5396.135210657552,65.9281005859375,1116.719970703125
2017-03-13,5394.56982421875,2373.469970703125,12.588566780090332,5368.571401725403,66.20046997070312,1231.9200439453125
2017-03-14,5382.169921875,2365.449951171875,12.53783893585205,5358.103726217546,65.6727066040039,1240.0
2017-03-15,5416.25,2385.260009765625,12.647747039794922,5408.235379537247,66.39627075195312,1249.6099853515625
2017-03-16,5412.080078125,2381.3798828125,12.630837440490723,5334.929205142557,66.65164184570312,1187.81005859375
2017-03-17,5408.759765625,2378.25,12.673110008239746,5388.510509814039,66.49842071533203,1100.22998046875
2017-03-20,5413.31005859375,2373.469970703125,12.664654731750488,5437.125993031951,66.42179870605469,1054.22998046875
2017-03-21,5332.52978515625,2344.02001953125,12.597020149230957,5372.068942302127,65.70677185058594,1120.5400390625
2017-03-22,5367.5498046875,2348.449951171875,12.588566780090332,5439.691219878343,66.07279968261719,1049.1400146484375
2017-03-23,5355.14013671875,2345.9599609375,12.563200950622559,5422.471988631186,65.87701416015625,1038.5899658203125
2017-03-24,5364.0,2343.97998046875,12.605475425720215,5321.4571093047925,65.97066497802734,937.52001953125
2017-03-27,5374.27001953125,2341.590087890625,12.588566780090332,5384.5322455966425,65.91958618164062,1045.77001953125
2017-03-28,5407.2099609375,2358.570068359375,12.664654731750488,5415.939529023695,66.44732666015625,1047.1500244140625
2017-03-29,5430.27001953125,2361.1298828125,12.7830171585083,5368.877652960669,66.38775634765625,1039.969970703125
2017-03-30,5439.740234375,2368.06005859375,12.83374309539795,5380.940041807171,66.5239486694336,1026.4300537109375
2017-03-31,5436.22998046875,2362.719970703125,12.859106063842773,5394.790656779204,66.2856216430664,1071.7900390625
2017-04-03,5432.2001953125,2358.840087890625,12.808380126953125,5407.1955975273895,66.26006317138672,1143.81005859375
2017-04-04,5440.41015625,2360.159912109375,12.935194969177246,5462.324290121492,66.15792846679688,1133.25
2017-04-05,5418.52001953125,2352.949951171875,12.960558891296387,5412.960637667749,66.04727172851562,1124.780029296875
2017-04-06,5420.8798828125,2357.489990234375,12.994375228881836,5434.144005951505,66.0813217163086,1182.6800537109375
2017-04-07,5418.3701171875,2355.5400390625,13.028192520141602,5427.416894127054,66.10684967041016,1176.9000244140625
2017-04-10,5421.68017578125,2357.159912109375,13.129646301269531,5431.496828405042,66.12388610839844,1187.1300048828125
2017-04-11,5398.39990234375,2353.780029296875,13.155010223388672,5429.923593783535,66.24304962158203,1205.010009765625
2017-04-12,5377.02978515625,2344.929931640625,13.155010223388672,5446.478994334277,66.04727172851562,1200.3699951171875
2017-04-13,5353.58984375,2328.949951171875,13.19727897644043,5407.854446786279,65.52802276611328,1169.280029296875
2017-04-14,5353.58984375,2328.949951171875,13.19727897644043,5391.115438222086,65.52802276611328,1167.5400390625
2017-04-17,5399.2001953125,2349.010009765625,13.12119197845459,5350.715576894291,66.01322174072266,1193.9100341796875
2017-04-18,5391.66015625,2342.18994140625,13.070465087890625,5341.697024326049,65.76636505126953,1211.6700439453125
2017-04-19,5399.64013671875,2338.169921875,12.842196464538574,5363.689404188034,65.70677185058594,1210.2900390625
2017-04-20,5443.52978515625,2355.840087890625,12.791471481323242,5419.6358607467055,66.10684967041016,1229.0799560546875
2017-04-21,5442.0498046875,2348.68994140625,12.664654731750488,5366.800146070781,66.03875732421875,1222.050048828125
2017-04-24,5508.02978515625,2374.14990234375,12.622384071350098,5423.117931865404,67.1453628540039,1250.1500244140625
2017-04-25,5548.18994140625,2388.610107421875,12.681562423706055,5480.427060467701,67.5624771118164,1265.489990234375
2017-04-26,5541.08984375,2387.449951171875,12.613929748535156,5453.299471359198,67.46031188964844,1281.0799560546875
2017-04-27,5571.27978515625,2388.77001953125,12.546294212341309,5559.717021337382,67.40925598144531,1317.72998046875
2017-04-28,5583.52978515625,2384.199951171875,12.512476921081543,5526.724294150074,67.4007339477539,1316.47998046875
2017-05-01,5629.6298828125,2388.330078125,12.53783893585205,5506.606126072527,67.6050033569336,1421.5999755859375
2017-05-02,5644.06982421875,2391.169921875,12.402568817138672,5521.731044325407,67.63908386230469,1452.8199462890625
2017-05-03,5625.16015625,2388.1298828125,12.351842880249023,5625.295825021817,67.57948303222656,1490.0899658203125
2017-05-04,5626.31982421875,2389.52001953125,12.055940628051758,5648.049065078985,67.80078887939453,1537.6700439453125
2017-05-05,5646.08984375,2399.2900390625,12.225028038024902,5642.501205399876,68.16685485839844,1555.449951171875
2017-05-08,5659.06982421875,2399.3798828125,12.174301147460938,5633.034498058872,68.04767608642578,1723.3499755859375
2017-05-09,5678.31005859375,2396.919921875,12.115120887756348,5594.658017524971,68.01363372802734,1755.3599853515625
2017-05-10,5681.68017578125,2399.6298828125,12.3095703125,5715.13452081223,68.04767608642578,1787.1300048828125
2017-05-11,5674.22021484375,2394.43994140625,12.360297203063965,5662.72618267658,67.9029541015625,1848.5699462890625
2017-05-12,5686.81005859375,2390.89990234375,12.360297203063965,5681.415946406563,67.95402526855469,1724.239990234375
2017-05-15,5704.47998046875,2402.320068359375,12.427931785583496,5702.298044977494,68.39665222167969,1738.4300537109375
2017-05-16,5724.43994140625,2400.669921875,12.444842338562012,5687.866976374984,68.5669174194336,1734.449951171875
2017-05-17,5580.5498046875,2357.030029296875,12.529385566711426,5693.175988199896,67.47733306884766,1839.0899658203125
2017-05-18,5626.31005859375,2365.719970703125,12.495567321777344,5681.9337519379515,67.59652709960938,1888.6500244140625
2017-05-19,5651.56005859375,2381.72998046875,12.740744590759277,5737.934402879742,68.17533874511719,1987.7099609375
2017-05-22,5699.39990234375,2394.02001953125,12.825288772583008,5633.0634618686045,68.64354705810547,2173.39990234375
2017-05-23,5703.35009765625,2398.419921875,12.7830171585083,5664.1588102873275,68.51585388183594,2320.419921875
2017-05-24,5730.2998046875,2404.389892578125,12.757654190063477,5696.580008118754,68.82230377197266,2443.639892578125
2017-05-25,5778.3701171875,2415.070068359375,12.478658676147461,5684.831789462108,68.84782409667969,2304.97998046875
2017-05-26,5788.35986328125,2415.820068359375,12.57165813446045,5675.129783914936,68.84782409667969,2202.419921875
2017-05-29,5788.35986328125,2415.820068359375,12.57165813446045,5726.695820869103,68.84782409667969,2255.610107421875
2017-05-30,5794.6298828125,2412.909912109375,12.47020435333252,5779.980113027259,68.94998931884766,2175.469970703125
2017-05-31,5788.7998046875,2411.800048828125,12.33493423461914,5820.02773462255,68.80524444580078,2286.409912109375
2017-06-01,5816.509765625,2430.06005859375,12.250391006469727,5739.376891617928,69.3415298461914,2407.8798828125
2017-06-02,5881.4599609375,2439.070068359375,12.19120979309082,5838.945772754559,69.6820297241211,2488.550048828125
2017-06-05,5878.1201171875,2436.10009765625,12.123574256896973,5784.226424225334,69.46070861816406,2686.81005859375
2017-06-06,5856.77001953125,2429.330078125,12.20811939239502,5804.094976064452,69.31600952148438,2863.199951171875
2017-06-07,5877.58984375,2433.139892578125,12.039031982421875,5851.696704140589,69.35004425048828,2732.159912109375
2017-06-08,5885.2998046875,2433.7900390625,12.039031982421875,5829.482885717719,69.38410949707031,2805.6201171875
2017-06-09,5741.93994140625,2431.77001953125,12.10666561126709,5880.87562351679,69.26492309570312,2823.81005859375
2017-06-12,5708.18017578125,2429.389892578125,11.996759414672852,5879.744508446554,69.13725280761719,2659.6298828125
2017-06-13,5751.81982421875,2440.35009765625,12.0474853515625,5847.340771530998,69.52030944824219,2717.02001953125
2017-06-14,5727.06982421875,2437.919921875,11.836127281188965,5704.758618763353,69.3415298461914,2506.3701171875
2017-06-15,5700.89013671875,2432.4599609375,11.886853218078613,5698.596577962157,68.96699523925781,2464.580078125
2017-06-16,5681.47998046875,2433.14990234375,11.937578201293945,5799.819379699787,69.35857391357422,2518.56005859375
2017-06-19,5772.22021484375,2453.4599609375,11.861489295959473,5719.6363352436365,69.79269409179688,2589.60009765625
2017-06-20,5726.31005859375,2437.030029296875,11.743128776550293,5658.043872541203,69.18470764160156,2721.7900390625
2017-06-21,5782.39013671875,2435.610107421875,11.616312026977539,5674.499058974034,69.06429290771484,2689.10009765625
2017-06-22,5779.8701171875,2434.5,11.633220672607422,5764.349112331941,69.06429290771484,2705.409912109375
2017-06-23,5803.10986328125,2438.300048828125,11.683948516845703,5649.094013041933,69.28788757324219,2744.909912109375
2017-06-26,5777.58984375,2439.070068359375,11.709312438964844,5780.820366215615,69.35669708251953,2478.449951171875
2017-06-27,5671.60009765625,2419.3798828125,11.84458065032959,5773.196259236601,69.06429290771484,2552.449951171875
2017-06-28,5753.02978515625,2440.68994140625,11.920670509338379,5823.310673393889,69.57168579101562,2574.7900390625
2017-06-29,5653.02001953125,2419.699951171875,11.971396446228027,5831.002393528479,69.05570220947266,2539.320068359375
2017-06-30,5646.919921875,2423.409912109375,12.216572761535645,5703.547229314247,69.08148956298828,2480.840087890625
2017-07-03,5596.9599609375,2429.010009765625,12.343389511108398,5745.295161927982,69.11589813232422,2564.06005859375
2017-07-04,5596.9599609375,2429.010009765625,12.343389511108398,5621.743953960016,69.11589813232422,2601.639892578125
