,ActiveNodes,TxVolume,HashRate
2016-09-28,1659.8552720616553,29463921785.058594,201.86934381660177
2016-09-29,1614.9329679258287,33712024029.32129,201.85845160323285
2016-09-30,1576.5129675262624,34219790741.89453,202.00474712919538
2016-10-03,1579.596449978995,28646783568.24341,201.49173784271846
2016-10-04,1562.2671126522102,30389134505.078125,201.57632634209173
2016-10-05,1530.5822101024871,41698219121.796875,201.88706550572647
2016-10-06,1478.2328669372919,34827010132.177734,202.0539161021985
2016-10-07,1436.6146139984285,39539804624.87793,202.16781191697822
2016-10-10,1348.786849374443,41770399741.4668,202.587796051393
2016-10-11,1397.113275684437,66408650705.56641,203.57953897392542
2016-10-12,1359.1284761993543,58765183811.88965,203.44302624747075
2016-10-13,1259.3614839517306,39239199732.14111,203.65770845865634
2016-10-14,1174.5378807314569,37234522119.37256,203.65737271349565
2016-10-17,1254.9916111158068,37113846277.88086,201.7971939146912
2016-10-18,1321.285962949121,41816174172.23511,201.52155310569512
2016-10-19,1348.5501327814704,43746548317.03125,200.90849157606294
2016-10-20,1362.7793717243962,35931911100.177,200.28778550997535
2016-10-21,1391.0730196799173,35407359591.918945,200.57580715213393
2016-10-24,1536.5573817197223,40675831799.56055,202.4607291290723
2016-10-25,1685.7292842757915,59432015481.78711,202.6011622271551
2016-10-26,1985.0758115498768,60285696583.71777,203.57231232878624
2016-10-27,2302.5903245938866,66150523479.41406,204.25680004813418
2016-10-28,2562.435699151514,55962078058.34766,204.33158909881666
2016-10-31,2866.0758389874677,68039425127.56348,204.7549914476523
2016-11-01,3356.8140220451623,95257694798.76709,206.1755813519733
2016-11-02,3799.453080211581,62870599510.40039,207.2913429465819
2016-11-03,3812.368924000905,119012871709.47266,204.99332305854801
2016-11-04,3892.0708663116598,70258587133.06836,205.33100810242934
2016-11-07,3960.214484026101,45736631263.17139,205.03849329145052
2016-11-08,4025.282828593212,56547061347.65625,205.45982727817108
2016-11-09,4121.187571028234,95782321474.91455,206.16931893976275
2016-11-10,4142.847541689825,49234320130.01709,205.7594625484432
2016-11-11,4153.611304774287,45219648074.74365,205.57787397976227
2016-11-14,4102.335741811957,44411387606.93359,204.91682103910546
2016-11-15,4037.790278540448,51263963821.67578,205.3338183953123
2016-11-16,4105.219261002183,105150711936.03516,206.73384427999807
2016-11-17,4109.118455963322,80454540569.64111,206.5618171311861
2016-11-18,4146.672264112701,65660800439.43945,206.81608809167042
2016-11-21,4084.871476448446,44948051734.228516,206.16776047142056
2016-11-22,4150.551928951545,97604481415.64941,205.52439635370158
2016-11-23,4129.344721365476,56994053768.70117,205.47854339379526
2016-11-24,4061.9306601190674,63605109842.40234,205.25469887108466
2016-11-25,3986.6709689225713,50289437838.45215,205.1279090237367
2016-11-28,3855.1182063336237,45538435706.54297,204.92729289476594
2016-11-29,3681.414404062776,50397042414.4375,204.98212394356034
2016-11-30,3439.781721646553,62690837157.6416,205.82794673233423
2016-12-01,3177.696199369527,60891475876.918945,206.30555658467446
2016-12-02,2967.2982285254266,99269540256.95801,207.1338782116766
2016-12-05,2762.1404676973334,80697609398.37646,205.20669762978844
2016-12-06,2553.329572516804,88816584718.50586,205.25426416431895
2016-12-07,2478.78883748342,74067971808.91113,204.3746207508697
2016-12-08,2448.961338055958,61751056526.6543,203.99896983827705
2016-12-09,2405.4571143468665,53095040953.1416,204.01997069148445
2016-12-12,2438.3443640989312,59732039770.20264,203.78735797914055
2016-12-13,2546.4999207301857,63728965425.29297,202.43687317256857
2016-12-14,2653.5575525569184,59376146271.66748,201.97230684879224
2016-12-15,2533.86974343824,63476494772.13281,204.1731055389583
2016-12-16,2508.7885154955165,65624659967.72461,203.76173254343044
2016-12-19,2493.372104195381,59363496885.15625,204.09820933536417
2016-12-20,2533.1027145048097,79790709728.23438,204.1229831253943
2016-12-21,2862.6819620989463,129794101767.57812,204.88292088998438
2016-12-22,3360.6232142593826,172931345101.1953,206.44857123084483
2016-12-23,4343.4340541960255,254065601397.94922,208.62253598689165
2016-12-26,4855.601194923336,112335795496.94824,208.6328159108904
2016-12-27,5487.1538815968715,156131490657.22656,209.26061997759078
2016-12-28,6461.385126230448,230932191082.76367,209.26061379726565
2016-12-29,7192.830103438071,194037423889.16016,209.32209184179277
2016-12-30,7717.318666675206,180207128326.5381,208.4251232734832
2017-01-02,8555.078724892714,227017515576.0,211.07068557551474
2017-01-03,9424.384295545966,193285758791.01562,211.24578909288084
2017-01-04,11052.167248516796,398319469367.09375,215.0864763972304
2017-01-05,11335.051759993872,517025473218.2461,211.1988802633986
2017-01-06,11194.930507250725,317462875124.2676,207.48060753385118
2017-01-09,11005.163809426647,128090521349.03125,207.76607194850857
2017-01-10,10787.859847390535,105116491498.04688,207.95464359476196
2017-01-11,10681.532498950786,241827205951.95508,202.72634337480443
2017-01-12,10548.074807945493,178935520410.15625,203.39139120108823
2017-01-13,10446.914728446833,139226929997.0703,203.2520503294252
2017-01-16,10265.716614885383,68813762193.94531,204.38204132229285
2017-01-17,10083.739434046738,140816649555.98438,207.20211888564486
2017-01-18,9877.258095953353,200089278995.4961,206.2489356152673
2017-01-19,9664.579097580909,94964585418.70117,206.60098332232923
2017-01-20,9434.218851815389,77624173023.0957,206.36514242494698
2017-01-23,9226.210719266352,67775985423.864746,207.01836490777194
2017-01-24,8979.492972457563,99399806067.8711,205.97318117309808
2017-01-25,8712.429960305426,108934220458.00781,206.26432888068175
2017-01-26,8402.917440239655,121082813194.70215,207.0022604167662
2017-01-27,8092.024400089677,115515081500.0,206.78874749965502
2017-01-30,7785.36184721049,71998996636.75195,206.48010595714058
2017-01-31,7547.7525640646945,159710869037.23145,207.9485000605116
2017-02-01,7472.769412053911,148462244069.21387,207.19774287236902
2017-02-02,7546.68148402805,147541677925.5586,206.75641802226966
2017-02-03,7762.811747923176,207298231859.61914,205.13822534803256
2017-02-06,7976.808676368658,116025723028.56445,205.92459224317
2017-02-07,8289.209249296562,154964534376.17578,205.72974747722614
2017-02-08,8560.75598247622,214585992512.73828,204.2577223003152
2017-02-09,8593.313209854898,404932643470.459,202.18678684522487
2017-02-10,8625.163169140307,188294942786.86523,202.41517173244182
2017-02-13,8549.859988000246,99665522592.34619,200.38311789653557
2017-02-14,8423.010023704235,138573652616.08887,200.13043796857696
2017-02-15,7535.454535911633,90430798558.88672,196.68656957318777
2017-02-16,7587.390836315255,125632273715.33203,201.42728016727105
2017-02-17,7795.043134238197,142780458208.98438,205.69327376892434
2017-02-20,8132.605704385284,118234048301.75781,206.7460554873042
2017-02-21,8625.447106810203,208414995902.0625,207.65709689291333
2017-02-22,8414.658856473807,152083576025.39062,212.49226920585988
2017-02-23,8578.46467973923,221039765329.58984,212.80182454047912
2017-02-24,8750.322771739095,388205250274.8164,212.20754972952975
2017-02-27,8854.510294714712,155248649045.41016,212.08076162006515
2017-02-28,9222.867556572224,218242525901.3672,209.01798880046215
2017-03-01,9663.99321620006,280022172720.0,211.00215889787515
2017-03-02,10213.300116458904,460715721354.5156,211.3112685072759
2017-03-03,10747.786580932772,402564074726.53125,212.10026170195567
2017-03-06,11216.937130889059,195579222374.85547,211.07599580875547
2017-03-07,11138.194147195163,356363377617.1875,210.8103144311686
2017-03-08,10749.00555874578,382493459200.0,208.4761882373468
2017-03-09,10475.228714768706,252296230104.84375,208.99863402551756
2017-03-10,9985.919148411322,629602216867.5,206.9071029865366
2017-03-13,9721.414834583527,468470848696.03125,210.32284153449376
2017-03-14,9674.476008222095,304179440000.0,208.7298665684245
2017-03-15,9678.023299103463,372140091690.7422,208.34860287212635
2017-03-16,9510.982957637394,758497493496.0938,205.93243129857404
2017-03-17,9343.155950875002,777421377563.7188,202.87805685346473
2017-03-20,9292.236617836588,302068499436.03125,201.21771918915573
2017-03-21,9199.374517647067,378060133283.65625,202.56944076305425
2017-03-22,9239.835716570244,399555523925.60547,200.39144583732715
2017-03-23,9043.430149306087,258131150104.98047,202.20997853861797
2017-03-24,9371.141488649011,460357970350.90625,199.15753363633178
2017-03-27,9132.770777386064,389585942592.2344,202.9399882482091
2017-03-28,8954.093758193545,341718561767.08984,202.51599717345476
2017-03-29,8811.094980252308,310387340876.59375,202.19021453816617
2017-03-30,8815.468668036054,362297981416.85547,201.09583799902546
2017-03-31,8736.028682202668,479397759776.46875,201.9599467315675
2017-04-03,8666.135086018088,663917722252.3125,203.12386608653537
2017-04-04,8654.261296400491,494448325632.0,201.72597520156822
2017-04-05,8648.351585990236,466540759671.875,201.4128844357359
2017-04-06,8669.327349226656,604612081341.0938,201.65874854338898
2017-04-07,8673.587701103366,373103218370.1953,201.2969904515281
2017-04-10,8685.352843356863,256281196341.15625,201.4080960996407
2017-04-11,8734.684011478663,260501473931.15234,201.91014740009555
2017-04-12,8674.49271239118,346549237536.2422,200.5803501488901
2017-04-13,8447.008798656789,411550313277.35156,198.93963713532762
2017-04-14,8073.024287069077,297520734874.5,198.25108437101443
2017-04-17,7733.564521247162,302305184114.50195,199.060421129794
2017-04-18,7688.800750788387,327785826968.2617,200.84709341335878
2017-04-19,7812.3639232191945,348637349260.0625,202.81260640045934
2017-04-20,7942.115598530818,387292926792.48047,202.2144590301701
2017-04-21,8083.504395724397,332601705415.8047,204.03672294596254
2017-04-24,8161.5026582466,294792876656.9824,201.36454987563553
2017-04-25,8280.993989765877,306952190071.28906,201.55493882243059
2017-04-26,8441.1720398541,422283677242.90234,201.70724961087816
2017-04-27,8996.867229427706,591920343494.7812,204.30938514527946
2017-04-28,9465.118576154377,694428697885.6406,206.73551154681908
2017-05-01,10454.634422898884,1014487860977.5391,210.79080265189185
2017-05-02,11646.04248833022,693486144276.6094,209.4262061735255
2017-05-03,12706.849992172238,869908514003.1562,212.40530179669776
2017-05-04,13844.985385363583,1435490319553.7422,213.80486553087397
2017-05-05,14262.486636660771,1471511600232.4375,217.43411447911208
2017-05-08,16453.52269345114,2309840439277.3438,217.1834097141583
2017-05-09,18382.98027842629,2050120034091.7969,217.75856597784679
2017-05-10,20066.958971726886,1636516063758.3438,218.59041998537967
2017-05-11,21741.18815353128,1477913156781.5234,220.1703745926494
2017-05-12,22347.32517235809,1277634244923.8281,216.45539591096122
2017-05-15,23084.870289854724,1271712040483.4297,214.48985373334736
2017-05-16,23569.312119911207,1663415539546.0312,214.72128281147715
2017-05-17,24397.80692613118,1958134229882.4219,216.98143039016622
2017-05-18,25478.704026216874,1689059423811.6094,216.16381002266743
2017-05-19,26889.144022561704,2300356828890.0,218.07505530290496
2017-05-22,29310.920108331196,4221220827878.875,220.8992793681585
2017-05-23,32396.519330969324,3199278855905.0,222.65206727719448
2017-05-24,35761.64547686921,4216207319659.9688,224.55050218815254
2017-05-25,37294.48634677545,5547395392753.5,223.5224066336362
2017-05-26,37813.77459317434,3883923624783.0,222.0888432326866
2017-05-29,38385.37409583769,2243486257229.125,222.14100480084952
2017-05-30,38338.04299443448,3141313478018.75,220.46084641878602
2017-05-31,38486.02106426203,3532114514776.25,222.19867236741771
2017-06-01,38988.295387237624,3980658941720.125,223.45206597058782
2017-06-02,39477.31879125587,3277495110624.9062,224.75947332883447
2017-06-05,40859.346112922176,3679075752366.125,226.64863191445252
2017-06-06,42928.612710518915,5982971204157.0625,228.42795865934136
2017-06-07,43493.843691134505,4146626289063.8438,226.49174865005114
2017-06-08,44136.52919398042,3594476460206.875,226.43436643382873
2017-06-09,44294.45314011265,3809178623721.0,226.68209961024647
2017-06-12,43694.26270151049,6833999070661.75,222.08241097191552
2017-06-13,43099.07407313954,4839556058789.0625,222.06964735599826
2017-06-14,41576.48085259953,4252207286015.625,218.63020308617132
2017-06-15,39901.91155284216,4993879950235.0,217.01005171817482
2017-06-16,38122.19398851214,3010157836727.625,217.35469888029584
2017-06-19,37169.4006307336,3746737171027.375,214.69681724768594
2017-06-20,36549.863716542066,5046715741883.375,215.77922307221237
2017-06-21,35687.67704921382,4374036350794.5,214.77557908908938
2017-06-22,34929.84959369143,2970377672328.25,213.831780613422
2017-06-23,33233.46409333858,2638733985921.2344,216.56037218053288
2017-06-26,30680.224327188727,4122356234785.1562,213.0502401954685
2017-06-27,27676.609738875726,3802614290238.75,214.12180193213322
2017-06-28,25048.423290427483,3048216559955.0,212.4025364499284
2017-06-29,22308.310231941097,2412300759534.5312,211.04506939220212
2017-06-30,19993.328318214877,2134199804470.0938,208.52907246827283
2017-07-03,18825.805049265637,2472041071210.9375,206.53327393782064
2017-07-04,18371.57150289541,2563957823626.5,204.7669806688252
2017-07-05,18274.241844269527,2449945348776.8594,203.0013847793831
2017-07-06,17654.194497148084,1987610575697.4375,204.97699152701395
2017-07-07,16285.692436095896,2310648746690.9688,205.31137401800754
2017-07-10,15611.46902910071,2636388737109.375,202.5727816378473
2017-07-11,14384.58329702235,3108699682343.75,203.26858785679755
2017-07-12,13701.771037460316,2680488017754.1875,202.43920709481907
2017-07-13,13961.082387616909,1970661963655.4375,200.09942034093112
2017-07-14,15313.640291583368,1970929273983.5781,197.22178160773635
2017-07-17,16471.453939528714,2678013895976.5625,194.4925675888878
2017-07-18,16082.461494871752,3507189990066.0,193.65750558078537
2017-07-19,16449.995930598918,2830647680635.5,194.52973988760027
2017-07-20,16519.778266588866,6337515285817.5,201.6121946336656
2017-07-21,15803.797200577395,3973495103861.25,199.6234134675768
2017-07-24,16168.444005041107,2387014612640.5,202.64976403205102
2017-07-25,15811.488794734581,3761892613458.9375,199.77212045897377
2017-07-26,15806.904890572028,2371116582970.7188,201.74799243809846
2017-07-27,15974.731668058319,2108312308238.2812,204.17941617407996
2017-07-28,16737.92601079786,3876714624589.2188,205.16143119721033
2017-07-31,17786.57441560126,2474445727128.3125,205.0083218677328
2017-08-01,17775.17125141485,3600797356659.75,201.48577000917223
2017-08-02,17836.213238173717,2968048074327.75,201.7930432423139
2017-08-03,18214.88048845856,2257238251653.4688,202.7475356987421
2017-08-04,18944.705248628576,2902029179150.3906,203.34426339550492
2017-08-07,24021.336684507067,5008534880095.5,212.14025012641542
2017-08-08,28353.581174940005,5994334150575.375,211.54947052424475
2017-08-09,31236.160905815148,4909954688164.0625,210.50264233135277
2017-08-10,33904.020010621636,5123011239288.469,211.34887768364032
2017-08-11,38064.904234253896,7378596933068.125,214.77174532881975
2017-08-14,47964.28950610697,10653183817046.25,219.81243628496176
2017-08-15,54282.01793165022,13624937809936.75,218.22026485874923
2017-08-16,61015.32708059955,9943877878841.0,219.76769188090623
2017-08-17,66216.26246669433,11060363274332.75,219.34125261330092
2017-08-18,69310.00265126127,12239338137781.25,219.1736154483262
2017-08-21,70620.8639656158,11208433969442.438,219.83429323154158
2017-08-22,71804.98704293277,15435340953453.75,221.1456043561834
2017-08-23,72942.05754671288,9838354774139.625,220.68970499791905
2017-08-24,74285.80240109644,8832994597553.125,222.72922089542337
2017-08-25,74609.78627176331,7553994030583.875,224.77401842855778
2017-08-28,74252.84703793713,8587077734313.0,224.9319355688889
2017-08-29,74609.66509462474,11383810090156.25,225.0721144267906
2017-08-30,73849.76212771279,8846866153468.875,225.6255690273154
2017-08-31,75591.41965928151,9147764804371.125,218.65513377838934
2017-09-01,77108.47969162637,12714724428552.0,221.7645654513342
2017-09-04,75805.29519296189,12655256330681.75,216.2084327066559
2017-09-05,73571.26186568842,11807745714335.625,219.47011807624253
2017-09-06,71142.31727709096,9985405047866.5,221.7586721074717
2017-09-07,68857.57052283605,8485030576629.75,219.90304355737155
2017-09-08,65853.57572281566,11421389061120.0,215.50153455222403
2017-09-11,62687.00147944785,6480470839257.5625,214.1825092580597
2017-09-12,57856.6052094214,7702019476828.6875,215.75951643650754
2017-09-13,52212.21362240708,8617058956358.125,213.8495950338948
2017-09-14,49576.31164653063,8569822152346.875,206.44589694915985
2017-09-15,45022.89092717587,15088687260014.75,210.46103971882647
2017-09-18,42810.322080396836,7899537132073.5,208.82001304590102
2017-09-19,40810.68190345998,6138574660379.3125,207.26570616410078
2017-09-20,38121.89166695742,4741159291726.156,207.85925730053094
2017-09-21,36558.701783587974,5125140626722.5,205.12613946225378
2017-09-22,36661.34734927692,4338069048385.0938,202.46780908046185
2017-09-25,36867.76954110108,5395244937091.5,199.0207319514208
2017-09-26,37223.92607374951,4062601615482.9375,199.83806631042162
2017-09-27,37016.11101940877,7086026077812.5,200.92654502182188
2017-09-28,36873.64748662551,7148473640156.25,201.0629773454416
2017-09-29,36873.84118209446,5691124536589.125,202.2862972341144
2017-10-02,37046.12362152012,6312955683576.0625,205.5308874856845
2017-10-03,37123.52471329057,5561000426284.0,204.01379269854726
2017-10-04,37134.29188824443,4723222417525.875,202.91887509366077
2017-10-05,37125.27747985536,5028616997972.0,202.2289041286893
2017-10-06,37123.84958517566,4676504374225.875,202.27151703676967
2017-10-09,38523.28999089921,9394866540547.312,205.24695252733943
2017-10-10,39399.09703597472,7637507729906.0,203.82313583418753
2017-10-11,40515.22678111153,5899309641632.625,204.23313335973742
2017-10-12,45621.14005790901,15205649471343.0,207.5097774613801
2017-10-13,51149.5131000047,20417375030991.75,207.39878401286848
2017-10-16,57761.39238645266,11497385289148.5,212.3292583941383
2017-10-17,62456.053726226026,10210828692834.0,210.5268576926147
2017-10-18,66348.69304599131,13413574029560.5,208.75863038843124
2017-10-19,70575.63211927921,10164248418248.812,209.44115704736552
2017-10-20,76226.09091013836,14153538394800.0,213.8994517348838
2017-10-23,80440.57823807068,14243680125682.5,213.9815002799047
2017-10-24,82048.27956411187,15119229245169.0,211.95648015525165
2017-10-25,83641.91590195968,11311765431783.875,215.31147171860528
2017-10-26,81821.44918556519,11248937492031.25,222.45131038014267
2017-10-27,81267.95918537282,9886090627478.312,216.65316298392543
2017-10-30,83493.55765407604,10864218456853.125,214.75001601543858
2017-10-31,86379.13704839347,14950929959290.5,217.73694716668504
2017-11-01,90062.261988607,19424346273598.5,219.43883837504998
2017-11-02,93205.76261581127,32941712643840.0,223.3177261327783
2017-11-03,95683.20413060405,24289142015734.0,223.92954477165887
2017-11-06,97163.28026131901,21854125440463.5,220.36220231918355
2017-11-07,97988.29453015489,16620257382442.5,221.22575993963542
2017-11-08,101093.94696759657,34330985525760.0,220.05650192239878
2017-11-09,101096.59915827833,23046975112753.5,218.84981705519937
2017-11-10,98046.98405582199,34468927414053.25,216.49111322600112
2017-11-13,95428.50790095922,41083726685690.0,214.22401144938058
2017-11-14,91808.81305979722,21215222788672.0,215.30582616884809
2017-11-15,89244.38562324127,30731706775686.0,219.40094847706837
2017-11-16,89230.21546376256,40333042001365.25,221.1543949175012
2017-11-17,86931.76167882445,35859678726879.0,220.13890525475645
2017-11-20,89051.65781411127,28607521775222.5,219.205007468918
2017-11-21,88874.49390541452,34525701356895.0,218.60947044198062
2017-11-22,88708.86199369677,29989521746223.75,219.05218625549904
2017-11-23,89611.67385720085,33965249539401.125,213.89985786344596
2017-11-24,91703.89566843044,41752202397171.0,213.56527047469933
2017-11-27,104923.46907940021,55506274098795.0,219.42165243963194
2017-11-28,116553.13094650282,63861509054114.5,220.9370659226181
2017-11-29,123951.41845163405,114399352903672.0,220.4612104813992
2017-11-30,132289.7724744664,85048271809048.0,220.9215908870734
2017-12-01,145230.05826658913,74448807817467.0,221.56958862622523
2017-12-04,160364.53531218704,71486729371099.5,224.0895025392554
2017-12-05,172248.97270574447,82168748095402.5,227.10054903739555
2017-12-06,202833.44874951287,180877511907328.0,232.391332166523
2017-12-07,264542.22186812025,321312122174160.0,239.9142503737027
2017-12-08,296121.3430618969,350210829689184.0,238.13652749052045
2017-12-11,324671.9258314728,205848183557212.0,236.8596356319588
2017-12-12,351726.53963413794,254331016422510.0,235.96447759591535
2017-12-13,367684.3239697882,212927562016984.0,232.4963185462094
2017-12-14,382006.6321458452,228208850419712.0,231.28001892791724
2017-12-15,400009.70139945264,253385737790394.0,232.97129091975526
2017-12-18,422111.6819239545,283645155025060.0,236.47609778917362
2017-12-19,432343.8370430551,300328442106900.0,233.56635935543648
2017-12-20,435577.129894651,368229887051940.0,229.93490820503752
2017-12-21,432674.60618728236,261010181557640.0,229.6998758808182
2017-12-22,421404.48405130766,307038286753042.0,227.99400395721062
2017-12-25,408299.52990267344,149589475507548.0,228.7588528391207
2017-12-26,397618.2939337744,216611539088175.0,233.2981540173801
2017-12-27,387060.6137820721,197784854627328.0,229.34236763924872
2017-12-28,374858.55829624285,180193083043328.0,224.21542676993258
2017-12-29,359952.08489521994,190904337989035.0,225.01781263815496
2018-01-01,345296.61949658627,140548978650000.0,220.61986633247687
2018-01-02,328642.5215548527,252397442155860.0,224.37946166203847
2018-01-03,310768.49361322075,256469754332160.0,224.11365220706676
2018-01-04,288716.5684982947,339800493701136.0,225.85426467995572
2018-01-05,268363.47065211367,415534950375424.0,228.87417940655075
2018-01-08,251456.13175771764,279340693798968.0,218.2341234343364
2018-01-09,233969.16424152013,243159366771390.0,216.15500475322884
2018-01-10,212201.02544667,277018032692892.0,217.58204267633698
2018-01-11,193214.17086573123,221652834121698.0,212.92958001363047
2018-01-12,176609.72285858841,168685718469940.0,211.9419364496769
2018-01-15,164413.01393984113,176213501580675.0,209.4885003573118
2018-01-16,167821.48568538108,216639588164608.0,203.12820257521437
2018-01-17,184566.09749805206,210688045952508.0,195.60962752825785
2018-01-18,192225.44098192465,172357589420982.0,188.0468582591373
2018-01-19,201443.66864123958,124668124641216.0,190.90907693589367
2018-01-22,211786.61823169558,115188541974220.0,188.22867244033785
2018-01-23,218243.41885144604,104995372454738.0,187.0946329709995
2018-01-24,223600.47338175442,112923685143948.0,190.52832558759005
2018-01-25,227487.88397296335,99906572863330.0,189.91837285425476
2018-01-26,225043.16378832422,108878697482322.0,187.3578812162914
2018-01-29,209524.47533746317,80287581388434.0,185.08160997121803
2018-01-30,206406.46568265744,87296801213910.0,183.90234205077934
2018-01-31,206822.4644420714,82189499297373.0,186.44130095102443
2018-02-01,215038.8266969509,91333080573441.0,184.66274387284494
2018-02-02,228411.29526581254,112388069631744.0,187.58534244679728
2018-02-05,252336.09058814583,64581699048369.0,180.0365399630314
2018-02-06,259815.8859832125,108554451681280.0,178.93764646321097
2018-02-07,266135.4527700157,69881831873125.0,178.90818747699464
2018-02-08,271324.3584632815,77256405707304.0,184.3189615443238
2018-02-09,272621.57574453927,59278841781068.0,186.1065575512603
2018-02-12,275004.93845915986,55848549852036.0,189.10195679259363
2018-02-13,272726.18241175165,48982160994807.0,184.6424734241015
2018-02-14,265097.0357157833,75100812428183.5,187.63023966311496
2018-02-15,252329.06695285856,92133413123978.0,189.11547372701025
2018-02-16,221735.15801945777,74668172054184.0,185.42569346025928
2018-02-19,205997.6313195463,85897002766008.0,192.97585593630316
2018-02-20,192777.11616701336,113199289421043.0,194.76840218249626
2018-02-21,173827.3732629494,100546846646940.0,191.82035103463795
2018-02-22,164442.3938912781,80440999119360.0,193.17277475498855
2018-02-23,149003.48921301262,79725360756393.0,192.73004854159228
2018-02-26,132252.77625092634,75549299834385.0,193.32571346484303
2018-02-27,130114.67790998865,74716455770740.0,200.09799425921682
2018-02-28,128481.387142736,72121812211350.0,199.95535808760448
2018-03-01,126759.85165374489,80131530476544.0,200.87551733829372
2018-03-02,124806.64517314103,84484912839705.0,200.9027594094174
2018-03-05,127040.67560143606,74862351607576.5,204.30800369484385
2018-03-06,126840.29151894958,73650111879338.0,202.21496764743816
2018-03-07,124172.77698170592,87676190867496.0,198.19102221655493
2018-03-08,122002.13624965532,67513385576340.0,196.57602574918448
2018-03-09,119887.22293945486,81275811967086.0,196.63268184459565
2018-03-12,117049.4113032413,59441140877343.5,195.78695602864562
2018-03-13,117274.58692993148,55087629817535.0,199.26150460249113
2018-03-14,119780.04496703493,53242936202190.0,195.52939183207585
2018-03-15,122022.58624720522,56731648614088.0,199.0806629996123
2018-03-16,123450.98937852582,44104698322700.0,200.46628492313647
2018-03-19,114497.63266364353,58076595988149.0,208.7141379881447
2018-03-20,109681.12860350285,56705622143901.5,205.97850738558225
2018-03-21,103547.45023011479,53960800213002.0,206.6080925302141
2018-03-22,101590.33095111244,48271841830739.5,203.04052339490553
2018-03-23,101126.18036025524,52870325437035.5,201.7167384666492
2018-03-26,103988.95563155595,48608187038103.0,198.47746773089438
2018-03-27,107764.483369768,42128049470017.5,198.17508097713232
2018-03-28,112431.55869203882,39257664357362.5,195.21707328545284
2018-03-29,120861.65641296539,45582665792264.5,189.55326050984294
2018-03-30,129593.40882313125,43337993796303.75,188.05186281643756
2018-04-02,132118.37219031557,30697221425625.0,185.75773107898402
2018-04-03,130263.00194327912,41006369085256.5,186.97990617061416
2018-04-04,133762.82835335637,33830553468750.0,186.37238909618873
2018-04-05,138582.25353610987,38412060647906.75,188.30344741220156
2018-04-06,142371.092530651,24997756620333.25,186.45980743216896
2018-04-09,144103.8115069146,33136358984876.25,186.92265442694077
2018-04-10,142831.13772025862,29203220335355.0,186.0838691202482
2018-04-11,141491.58307896278,32346172659432.25,187.75367888100118
2018-04-12,133772.790994898,70263634705920.0,190.38588487260282
2018-04-13,123675.07637203962,61307865530971.5,190.00209541161237
2018-04-16,106646.95561516167,45380867099428.0,189.22503258104516
2018-04-17,94305.37544858262,54531372749470.0,190.8625085930742
2018-04-18,87104.17349549959,53306395422830.0,194.48292625327295
2018-04-19,83182.92262258989,58584450167418.0,196.92582138096313
2018-04-20,80798.05065213185,74642089080460.0,199.34614972670258
2018-04-23,79449.87608262146,61848041341701.0,200.1393885794961
2018-04-24,82692.4400513267,103557666723840.0,203.0378885211796
2018-04-25,84145.3419474515,98038225006920.0,203.46359614089462
2018-04-26,87369.83743677524,83260335490992.0,204.98054585758362
2018-04-27,89048.86689981133,67998624347745.0,203.7724876001641
2018-04-30,91182.01442511237,80151789761875.0,203.54422967002665
2018-05-01,91941.44468432566,70335103827036.0,202.0134936292996
2018-05-02,93128.5759440051,69806559334521.0,202.38171718596615
2018-05-03,97429.71834330291,99458501713058.0,204.96455679621417
2018-05-04,100839.62776239052,79719193538261.0,204.23988016934848
2018-05-07,103439.38244289607,69304220167545.0,205.62962716636773
2018-05-08,105116.26568432234,68484226467588.0,206.66635081186905
2018-05-09,106994.51280656345,67392050069840.0,206.4757203588849
2018-05-10,105974.43261873905,62463781339880.0,208.77580631545632
2018-05-11,102570.38142294211,71655760305063.0,207.83543058362264
2018-05-14,99886.62902128087,64191747274132.5,207.987517267717
2018-05-15,98256.29118714787,57068140164805.0,205.44626509653693
2018-05-16,93577.61282192548,56575133809755.0,207.5843571338225
2018-05-17,88404.39597730109,47453193187604.5,206.69703623744635
2018-05-18,81032.91857446595,47560158904356.0,208.1992729581208
2018-05-21,73494.2522672723,43399811141820.0,208.20293994656237
2018-05-22,66169.21317623353,41310704589498.75,206.39422111201273
2018-05-23,61606.154923074726,49058716384783.75,203.73682116970176
2018-05-24,63213.70777632039,45897488657994.0,199.46169841668566
2018-05-25,65447.01721574728,36412048766490.0,198.96238908546115
2018-05-28,70458.73458818554,35969672832094.0,196.74188178252962
2018-05-29,72444.1358472256,42314736321978.0,198.96185869601823
2018-05-30,75411.28506026807,36458891293952.0,197.56477098004567
2018-05-31,77948.80327921132,38423584270890.0,197.4247868556482
2018-06-01,80059.51494270726,37114947167507.5,195.41862348717495
2018-06-04,81847.55300563824,37521026641493.75,194.97888227700912
2018-06-05,80048.90322310539,37876729469530.0,192.64672847192162
2018-06-06,80850.45673587588,35914462878517.5,195.66278550313228
2018-06-07,80027.88439469635,34443049551952.0,194.12633280665253
2018-06-08,80055.9555489312,32234958231328.0,194.95236939319824
2018-06-11,81800.39930667238,32775198240015.0,190.87329680204465
2018-06-12,85125.92380452891,30636804311094.5,189.74537472981422
2018-06-13,88391.768375393,32081916466811.25,188.14083859655614
2018-06-14,85579.11615713098,34302688407132.75,188.01605908682185
2018-06-15,82849.29673862163,25538291965299.0,187.0710771695474
2018-06-18,79729.37786389238,27203284233984.375,189.63374368703046
