Date,Index_A,Index_B,Index_C,Index_D,Index_E,Index_F
1994-11-12,2905.2748576432855,8872.891187537445,4672.226779824416,2874.8894509844104,3519.959175822293,1000.0
1994-11-13,2831.049794645238,8625.719149308125,4642.236944748642,2912.4358840735676,3484.3321198430276,1000.0
1994-11-14,2929.6021925124533,8548.698803613162,4670.380894152035,2839.9030222736756,3493.681322577889,1000.0
1994-11-15,2947.3192612049206,8580.546602074306,4668.904224984302,2928.166169218011,3502.0884700813676,1000.0
1994-11-16,2985.7759253849654,8640.600972169506,4709.03057719262,2940.1773804118093,3520.5079760546364,1000.0
1994-11-20,2953.036496042754,8554.731471118814,4649.684388256344,2983.9916419015485,3490.233468745912,1000.0
1994-11-21,2994.187186099333,8616.303290912714,4666.75066141511,2955.2518818821804,3505.871591752165,1000.0
1994-11-22,3018.8538607498704,8733.707838880402,4683.4425242349525,2989.101754641656,3518.32583441705,1000.0
1994-11-23,2990.0346131124775,8963.015907803894,4714.488524753156,3013.7664409540625,3566.7278486651317,1000.0
1994-11-26,2886.88396034765,8843.668650787187,4675.353922328374,2992.7772496667426,3533.6912048107315,1000.0
1994-11-27,2915.7035111700166,8773.240461558516,4714.603319090264,2887.2656021224007,3557.5490923369844,1000.0
1994-11-28,2995.75844222348,8845.761476333824,4736.256913875462,2916.5640361570095,3581.349642627772,1000.0
1994-11-29,2973.6124474409903,8807.887481820282,4685.425857235911,2991.900464643923,3578.9784276885644,1000.0
1994-11-30,2951.4713036180733,8853.00849612921,4672.253400117866,2972.9244081123406,3563.365125128953,1000.0
1994-12-03,2953.036496042754,8860.564315638687,4673.733097760393,2946.691794272901,3558.1732170504324,1000.0
1994-12-04,2950.7914871116827,8683.446846302006,4651.296763379647,2958.9730769187795,3527.8757538683963,1000.0
1994-12-05,3001.4126145868654,8741.421837681715,4685.173070444762,2957.579781318491,3535.5945304402208,1000.0
1994-12-06,2904.597542412925,8698.883941070473,4636.953497905802,2991.016628718324,3514.3347261204335,1000.0
1994-12-07,2798.30998632181,8835.103151958314,4658.03787571088,2899.8632724778527,3530.721243906353,1000.0
1994-12-10,2775.215174165366,8832.394875293798,4662.09310945818,2790.5748420571767,3525.077171871469,1000.0
1994-12-11,2696.7317266247796,8380.915742536878,4664.841011205917,2772.243416281621,3493.0054098218448,1000.0
1994-12-12,2689.7787856320033,8419.102700773366,4636.864581885817,2696.9005725334673,3483.0873936248418,1000.0
1994-12-13,2727.119653314047,8363.500982262878,4630.530027153457,2682.5959187339463,3551.5219855625273,1000.0
1994-12-14,2746.5694241289457,8553.495582681366,4664.538951129851,2722.7163988675575,3594.8445334246185,1000.0
1994-12-17,2719.8279031136035,8650.967497656893,4673.748906398823,2741.6836889465653,3603.1884986512755,1000.0
1994-12-18,2669.9888412770574,8710.18758072929,4765.00739106845,2721.579894830011,3622.89540409735,1000.0
1994-12-19,2614.7703684591825,8641.621313473364,4770.527028660562,2670.9720541467436,3609.14211255076,1000.0
1994-12-20,2558.7661159867466,8391.073669746214,4692.690623143971,2611.5953028258373,3529.4084327180717,1000.0
1994-12-21,2602.4409725385663,8264.094500599596,4648.306507936429,2560.2585124011025,3502.5498109067935,1000.0
1994-12-24,2606.251477079292,8248.496547782002,4694.493474189513,2600.1922408462538,3517.723968556159,1000.0
1994-12-26,2624.30629383202,8267.229495343647,4725.641367742197,2605.433350316394,3531.7428297195074,1000.0
1994-12-27,2597.0561800239607,8384.290074961935,4724.410080744741,2633.6939568830653,3546.3897100071,1000.0
1994-12-28,2613.2041906833383,8603.830493047544,4760.026292006782,2604.616374169545,3590.7051587950873,1000.0
1994-12-31,2616.2307346793436,8640.318986550661,4787.768877645575,2607.010286580693,3605.296443114664,1000.0
1995-01-01,2560.061625377674,8649.280437533762,4820.736475706038,2621.173765886502,3617.2295261877694,1000.0
1995-01-02,2563.5365799491956,8717.028039430688,4846.980526589077,2564.804628854254,3635.7110961220055,1000.0
1995-01-03,2580.2961904959698,8688.122736501633,4834.92506182972,2558.236395941938,3640.8985771768207,1000.0
1995-01-04,2579.340172478899,8737.07559376281,4856.775128917251,2585.114781907777,3647.9394222869164,1000.0
1995-01-07,2590.1063466771607,8678.901313449693,4877.351207512714,2587.867717103993,3659.9765763813275,1000.0
1995-01-08,2542.3434955377993,8637.764486467977,4862.858789655209,2584.884486718213,3647.3570601627666,1000.0
1995-01-09,2600.0851494997523,8825.6785942323,4879.933224553547,2538.260742889822,3686.4804321829356,1000.0
1995-01-10,2568.9184164103112,8797.202475961272,4854.467491692856,2605.975163067591,3680.5942824426793,1000.0
1995-01-11,2606.5940760991252,8871.235211607813,4889.336684219555,2570.90326760277,3692.1543737834713,1000.0
1995-01-14,2580.0191552266133,8779.973531267186,4835.926351308861,2610.0679655041195,3673.9833338734793,1000.0
1995-01-15,2492.338743113343,8820.175471954817,4776.266806085532,2582.3691923347315,3673.6763060788203,1000.0
1995-01-16,2490.7702914501992,8952.888587385767,4807.131930946595,2494.8587387016364,3712.5857646560366,1000.0
1995-01-17,2547.725256202672,9084.204372838458,4828.7996081395895,2484.7325954629314,3747.6128309076676,1000.0
1995-01-18,2562.922175600795,9064.53444371713,4839.563292117457,2553.6478046712627,3742.8993183994767,1000.0
1995-01-21,2586.970883479496,9301.959014616463,4885.248288673248,2569.5069440228663,3778.2758035525503,1000.0
1995-01-22,2580.6356060735834,9153.096971081433,4879.963963572718,2586.3775326365785,3764.106288717392,1000.0
1995-01-23,2602.776143526554,9199.302245556279,4898.584026009874,2581.0034800535477,3792.053641104564,1000.0
1995-01-24,2645.4949820613033,9204.00365025603,4896.139229162008,2595.4014576197515,3794.7547635018564,1000.0
1995-01-25,2741.692466444624,8972.645218067291,4901.674175694209,2648.823732032569,3777.511268546611,1000.0
1995-01-28,2793.271431046717,9076.072010497674,4966.17955315248,2745.4592860586163,3838.794201062434,1000.0
1995-01-29,2833.4645871613593,9053.198765060233,4963.940329173708,2793.565045689311,3850.0239079911375,1000.0
1995-01-30,2823.654279387682,9020.217613564428,4914.579430481081,2840.4880329965276,3822.669659896857,1000.0
1995-01-31,2791.7037373460066,9102.197161195332,4910.160249775276,2822.41530995989,3837.7743256902572,1000.0
1995-02-01,2726.843451803367,9072.446962303717,4877.587095414506,2795.4976531986104,3809.328355996135,1000.0
1995-02-04,2670.836167481198,9100.528719761482,4864.021890542653,2721.907125628563,3784.716537341712,1000.0
1995-02-05,2703.7474269070294,9080.191435284492,4899.828941143909,2671.3233558801667,3799.381679744309,1000.0
1995-02-06,2633.333247430924,9128.009374692394,4910.094062458627,2703.424969876313,3813.3970677919606,1000.0
1995-02-07,2668.9295887765775,9141.654805191689,4851.654614018389,2635.1245587443486,3788.3628173121447,1000.0
1995-02-08,2734.745816540044,9123.692517536625,4889.928978177613,2667.56924087228,3811.6283677821093,1000.0
1995-02-11,2708.694723505158,8980.604681212324,4826.9365358727455,2734.6542572742824,3759.483464688922,1000.0
1995-02-12,2779.332956676535,9070.297060661167,4812.131473419766,2713.792484519565,3771.9956949421735,1000.0
1995-02-13,2829.239249780911,9116.135424954378,4956.744567063856,2777.542500883976,3818.722743058541,1000.0
1995-02-14,2837.173903717245,9287.83337045889,5096.033026607892,2820.79576393461,3876.5292139213043,1000.0
1995-02-15,2856.681128084585,9252.201761020264,5109.650745232692,2847.7551338884587,3881.827667701693,1000.0
1995-02-18,2862.0631161381875,9293.295966586487,5098.659743936702,2865.2313685788263,3904.6289984963864,1000.0
1995-02-19,2826.4108371649595,9284.117483218228,5060.0314873552925,2855.3212601474092,3884.173059477671,1000.0
1995-02-20,2855.872382168297,9316.215175255444,5054.711395967432,2830.959260778444,3898.9517130800728,1000.0
1995-02-21,2845.1090124310385,9347.273217718437,5082.3494689410445,2853.6543549477337,3900.764238483885,1000.0
1995-02-22,2873.7731809545867,9354.792091595195,5119.630417655596,2847.261681479553,3915.8078781408303,1000.0
1995-02-26,2880.9021208243657,9290.74661183959,5131.896103992858,2876.124240297982,3907.7768452624027,1000.0
1995-02-27,2864.7537311837723,9192.46486344741,5093.381884629859,2880.2124396182094,3872.8229550581286,1000.0
1995-02-28,2843.2271433017418,9166.988767684326,5117.356275362436,2860.9196434324676,3862.931775872725,1000.0
1995-03-01,2868.250211888398,9132.28639527936,5114.318397153064,2839.95210517169,3874.1477757256116,1000.0
1995-03-04,2902.955189412538,9098.943028057765,5111.8593361889125,2863.651606966948,3867.5293872733428,1000.0
1995-03-05,2930.671904894512,9132.916751957604,5145.923393548952,2898.7908981248506,3880.7375666322896,1000.0
1995-03-06,2938.2198463973973,9043.655228074802,5081.912566024725,2930.950723552249,3842.68196061908,1000.0
1995-03-07,2961.6326995908366,9025.804970823614,5021.991572572333,2934.687157109323,3798.1705817804714,1000.0
1995-03-08,2948.982458172222,9011.48733137872,5047.2256725383195,2966.3533726523356,3804.5986887047266,1000.0
1995-03-11,2929.613940930168,9097.465043614975,5102.041641740426,2958.4330639825207,3836.3140629298073,1000.0
1995-03-12,2881.454220660752,9123.734369803984,5093.087002039057,2926.8869179844605,3829.8470529995548,1000.0
1995-03-13,2984.106285736981,9118.809116475277,5108.181404973964,2883.4955709193637,3843.046671162562,1000.0
1995-03-14,2999.3072223360005,8954.65900725307,5120.844911760314,2987.7741258362807,3824.457656849208,1000.0
1995-03-15,3014.51088759978,8937.91871032437,5125.7261468656125,3002.8276494939378,3838.368103455903,1000.0
1995-03-18,3049.35714932148,8906.303565912182,5055.931856167496,3015.6608359499633,3822.351321784477,1000.0
1995-03-19,3054.739592152542,8931.041597736099,5031.309810957606,3054.587502205986,3819.2638392420868,1000.0
1995-03-20,3023.5291246307015,9035.219927459144,5044.610554267974,3058.3876991330467,3834.1289062921305,1000.0
1995-03-21,3079.761902776765,9209.180202845322,5064.479347717407,3016.7371672447885,3892.1007860025243,1000.0
1995-03-22,3055.011397481109,9191.513665908447,5077.780106170148,3085.823603084537,3890.031048808816,1000.0
1995-03-25,3074.793459026749,9199.644145162421,5103.79708201305,3061.1352122447743,3902.0946395988526,1000.0
1995-03-26,3034.70634185652,9288.317191156686,5164.9024362459495,3070.804231085593,3940.4147838264885,1000.0
1995-03-27,3196.836022255596,9332.198418242804,4784.320494004117,3035.6331977375926,3901.6115213816674,1000.0
1995-03-28,3321.9571257033704,9382.588150305199,4818.769489979384,3201.939762082322,3901.9273826727576,1000.0
1995-03-29,3425.9433562546224,9483.967735629916,4869.579024979122,3321.3286174874765,3931.122675568635,1000.0
1995-04-01,3517.8284133739135,9535.106061004191,4883.573226284883,3434.08330928014,3947.406130908669,1000.0
1995-04-02,3507.0639824892487,9593.452816155472,4875.279739405627,3535.2710578698457,3957.071923638136,1000.0
1995-04-03,3457.9622665077773,9568.577690307493,4870.458416184562,3502.354671301142,3944.2331498654135,1000.0
1995-04-04,3421.2291331047218,9534.95878239796,4857.62051684033,3449.2025647119845,3937.9712179662956,1000.0
1995-04-05,3207.0475953414416,8963.280521283881,4558.105108067651,3424.0937358266424,3678.595780896189,1000.0
1995-04-08,3291.001333559105,9090.378908391063,4740.108482692789,3212.4129275910163,3767.9016183240637,1000.0
1995-04-09,3370.6512094882346,9345.593451241391,4732.485032882779,3290.236790592583,3773.4054517753066,1000.0
1995-04-10,3446.529919126924,9485.55923572815,4734.633060832685,3381.223978327436,3787.613180144588,1000.0
1995-04-11,3545.016374262446,9761.651774192733,4805.883165323178,3438.0917780817063,3847.506420119051,1000.0
1995-04-12,3539.9101329420632,9760.948295397187,4821.048166331952,3550.743989451622,3841.7935454747367,1000.0
1995-04-15,3449.772785601382,9785.747142968285,4760.820836164443,3536.4322625315326,3805.082783882172,1000.0
1995-04-16,3432.40544077562,9811.859695549974,4790.837910207804,3462.4302456698088,3799.401863804132,1000.0
1995-04-17,3368.235280028463,9777.099027021024,4768.150696975028,3446.874646115862,3793.911663945431,1000.0
1995-04-18,3280.7894572882865,9566.096232775064,4681.520578418092,3363.842631161495,3759.811601923407,1000.0
1995-04-19,3264.6404612777455,9438.9016491066,4712.7729327192465,3277.9356921262975,3749.0888505915646,1000.0
1995-04-22,3338.9069848208924,9450.284378411336,4720.838453321494,3271.003558686162,3762.3590193465734,1000.0
1995-04-23,3411.293003567123,9559.634672357228,4808.09434995174,3337.08756946482,3803.9266223846557,1000.0
1995-04-24,3406.0477519364804,9540.751793954412,4816.83803258847,3411.7660894275286,3799.14574035991,1000.0
1995-04-25,3204.1030628807152,9483.641086374677,4794.450923902322,3407.0025149711814,3790.2521090556534,1000.0
1995-04-26,3220.527805624475,9450.203962647947,4808.096426620171,3192.534001582917,3784.537363460895,1000.0
1995-04-29,3198.998792262659,9324.449383417932,4709.183073877733,3221.1778488997775,3753.9215547753365,1000.0
1995-04-30,3306.3631097864622,9314.844473715983,4743.1114750357165,3195.3191547285455,3785.5833664978354,1000.0
1995-05-01,3390.3173027815856,9525.107533114762,4726.571823359077,3303.860369933209,3819.6679148055487,1000.0
1995-05-02,3436.5906061471055,9479.609742310226,4681.209467528781,3400.886455121393,3791.8900202823693,1000.0
1995-05-03,3479.376221172225,9566.114771897295,4666.56506133729,3428.741209698451,3829.0138091931008,1000.0
1995-05-06,3548.5377161348824,9548.075781607762,4705.13736035727,3485.83501936296,3847.0202814936233,1000.0
1995-05-07,3451.4055882751095,9503.639627405102,4699.831368682777,3547.371920837024,3826.9060226027045,1000.0
1995-05-08,3476.704706779959,9723.280591717295,4768.80505519762,3450.26619918888,3848.6408497434277,1000.0
1995-05-09,3472.935965969306,9890.819037165043,4773.492459263244,3482.999740153809,3866.9475937488523,1000.0
1995-05-10,3463.395644414355,10037.004524765438,4790.324895230293,3476.0955883876923,3888.3155561887174,1000.0
1995-05-13,3473.120302433075,9995.09404085166,4737.516125573726,3468.144006556401,3883.384025967916,1000.0
1995-05-14,3508.1052712800606,10016.371171302071,4759.726250192846,3480.6442595077724,3904.6868311411768,1000.0
1995-05-15,3492.9960481354656,10044.942876120345,4796.775209085305,3506.585408171998,3944.570847249254,1000.0
1995-05-17,3479.542063352623,10148.05763311001,4839.643823588652,3489.51971729673,3994.7478321926997,1000.0
1995-05-20,3434.003680362391,10092.528851060373,4949.896720464861,3472.7873200663203,3988.134887812329,1000.0
1995-05-21,3443.834907899227,9967.711518613538,4987.999977961356,3429.12164519673,3990.2214828040437,1000.0
1995-05-22,3407.091314614592,9874.31094340536,4983.020568355985,3464.942406879672,3960.4434288651496,1000.0
1995-05-23,3448.28414738246,9959.186386800453,5022.173997078011,3416.3567498251177,3982.7464146308507,1000.0
1995-05-24,3396.327490099874,10135.140426758251,5101.306667681984,3439.7557014019894,4031.8112662764697,1000.0
1995-05-27,3467.738011194499,10183.27666088133,5125.505409990581,3388.1219715904467,4024.0200691762266,1000.0
1995-05-28,3469.605782222537,10107.432740516457,5088.480125118234,3471.87668326325,4000.5942380042743,1000.0
1995-05-29,3357.208745734377,9925.215315135558,5137.616540279869,3474.200603261637,3983.1730155110636,1000.0
1995-05-30,3362.590127418033,9888.980454859775,5063.1229392837895,3361.6655920538847,3980.313783852714,1000.0
1995-05-31,3310.847821911572,9906.00862536889,5089.966838006306,3361.64691055734,3998.7897663314025,1000.0
1995-06-03,3184.169408848423,9881.331939739137,5131.594669080517,3310.776835489803,4023.919577292947,1000.0
1995-06-04,3057.7080762261594,9952.345954621407,5271.389005054332,3186.988784253856,4069.437176932065,1000.0
1995-06-05,3003.888498875108,10018.411721298035,5289.53760751456,3058.935290404026,4055.6409350982312,1000.0
1995-06-06,2920.778448641906,9927.931495460196,5244.233787775661,2991.241846034579,4042.263143754205,1000.0
1995-06-07,2859.1964264193566,9901.820534219469,5229.113590888285,2920.1061462007674,4040.011551610488,1000.0
1995-06-10,2921.711273008518,9668.758332827478,5173.227795659227,2854.9828911055706,3968.8693909264366,1000.0
1995-06-11,2976.357105208066,9639.148118896006,5177.343440989101,2923.4059497553644,3940.433605110688,1000.0
1995-06-12,3054.1871891311825,9728.588217757337,5216.043792576204,2994.814727664045,3952.1080294764306,1000.0
1995-06-13,3088.1346589995233,9759.936229066345,5241.109258412813,3057.1334339436476,3963.2899315571744,1000.0
1995-06-14,3145.473759113172,9895.534233486484,5249.6365521990365,3086.9065765700075,3984.6941032246855,1000.0
1995-06-18,3104.4899723843964,9867.986026131644,5248.250713479999,3151.9960616075864,3970.0612630649835,1000.0
1995-06-19,3107.285565226988,9973.947082092118,5240.3094036082775,3108.2002194607567,3990.86079382449,1000.0
1995-06-20,3067.9600487096977,10063.313395777406,5235.573068042749,3110.6100729805426,4016.368716867236,1000.0
1995-06-21,3127.884331294465,10127.020662533436,5272.051384408738,3072.3886653452705,4071.7630951668216,1000.0
1995-06-25,3236.7566908754816,10212.541925136476,5287.538087315822,3141.470474366979,4109.50425436876,1000.0
1995-06-26,3256.4227841688325,10240.813635660661,5250.865135201141,3230.1771075093784,4121.070570065223,1000.0
1995-06-27,3317.386763823302,10229.761533963574,5161.214372619615,3260.2556169968507,4095.552211721336,1000.0
1995-06-28,3273.398262416599,10162.63818860453,5109.774464917662,3312.000449116926,4095.094993620888,1000.0
1995-07-01,3311.8972966966635,10205.901869307163,5128.837294696259,3277.7872539699865,4094.187847790172,1000.0
1995-07-02,3293.1677417858473,10078.395886734364,5047.957471024619,3306.570874300009,4054.214397082588,1000.0
1995-07-03,3181.495620568857,9944.613655399007,5043.851222619394,3291.174059131321,4062.092872687039,1000.0
1995-07-04,3090.418930384637,9841.786904601504,5074.595104655231,3180.347769600635,4089.538910710217,1000.0
1995-07-05,3082.3460241004764,9461.836479439355,4933.075913841026,3097.161009774558,3980.894570142556,1000.0
1995-07-08,3073.4471661527937,9368.765974869488,4944.501406089481,3088.716789653972,3970.7027356001463,1000.0
1995-07-09,3152.208331128926,9555.58364870952,4974.3383031881,3066.49355018732,3992.5416560370027,1000.0
1995-07-10,3067.4479692897876,9431.014061528449,4944.6729389018765,3153.2782505044756,3984.754607711007,1000.0
1995-07-11,3197.762631330256,9397.864254412794,4978.692220262071,3063.7978292413914,3984.0995307647936,1000.0
1995-07-12,3245.6768475675394,9442.237126289783,5056.360476205251,3190.445952211348,3989.9097094229487,1000.0
1995-07-15,3137.415178319,9134.10442276384,4934.963994820088,3245.012755567537,3901.935928263924,1000.0
1995-07-16,3133.6853967774164,9159.1400618704,4924.303832763503,3136.1991738193688,3909.096824337471,1000.0
1995-07-17,3164.11402604935,9151.387632184804,4910.515766757869,3149.6172805656865,3897.6146513855806,1000.0
1995-07-18,3168.568192288399,8990.749161590515,4894.729660179754,3167.5807684524916,3842.6237726473873,1000.0
1995-07-19,3119.6163254799835,8963.822081136326,4889.839287733359,3160.563305873834,3857.453061769967,1000.0
1995-07-22,3153.5612940722945,8927.2209472153,4898.693968297723,3116.8077919423145,3860.331534035891,1000.0
1995-07-23,3174.879214896448,8851.877238360154,4951.880094566548,3160.728585226674,3835.1878931320593,1000.0
1995-07-24,3201.7876392395942,8996.284932880111,5064.743285785393,3188.8720816685063,3860.8782634414783,1000.0
1995-07-25,3215.3505432240963,9024.455646297774,5069.526917474435,3192.364236734045,3877.241310047265,1000.0
1995-07-26,3237.6040928758657,9143.915305031247,5103.331107901894,3203.99654176149,3913.5431038839233,1000.0
1995-07-29,3275.065703973527,9076.63399255916,5103.583864408296,3250.464875440532,3928.0133702060025,1000.0
1995-07-30,3260.7856159346748,9106.361196573846,5108.353971794183,3278.370025054679,3883.826838416949,1000.0
1995-07-31,3191.234300892592,9097.906189852583,5213.53855169782,3255.87011693582,3945.5166923225465,1000.0
1995-08-01,3203.8659722315915,9107.706701881372,5263.091209088083,3195.3798072648115,3944.5411609185776,1000.0
1995-08-02,3253.7486927042933,9161.089746297312,5232.520832699653,3187.7082998602677,3944.9004330123857,1000.0
1995-08-05,3250.2276540168295,9091.977728657734,5193.792498005441,3254.5174823138736,3918.4534345853544,1000.0
1995-08-06,3268.030145075526,8932.53745824239,5235.680587550762,3253.1051403149586,3915.2116898601,1000.0
1995-08-07,3264.5129719964716,9000.22862057979,5231.736552908349,3274.8227134410818,3925.3493685579683,1000.0
1995-08-08,3307.569482795238,9148.484548863926,5285.5219797279915,3258.6409887615814,3953.930344380343,1000.0
1995-08-09,3315.167374022475,9094.067132821296,5260.430347869154,3308.8956170920696,3868.8172657283553,1000.0
1995-08-13,3354.67965248332,8964.509434343438,5227.547030099045,3309.7910062517285,3834.838492853354,1000.0
1995-08-14,3283.7304273255763,8949.916439867047,5222.043677048544,3357.1634918457453,3831.268010440022,1000.0
1995-08-15,3253.3985898563706,8811.843104577189,5150.689038260909,3278.602625798638,3783.5248523203395,1000.0
1995-08-16,3286.5464851538654,8722.654994557533,5083.82727162363,3251.48928908808,3760.63370636928,1000.0
1995-08-19,3351.004595829418,8845.786725610456,5160.804594021478,3280.7537420020194,3785.2786516864726,1000.0
1995-08-20,3306.239940891058,8941.379399519083,5154.872720440252,3356.1386597209143,3800.7671251783777,1000.0
1995-08-21,3340.24168086962,8961.060043669571,5133.930246148093,3312.67660107932,3804.1019713178057,1000.0
1995-08-22,3376.082919877459,8978.56938264154,5166.837990730622,3339.4406131205765,3832.7904200377693,1000.0
1995-08-23,3438.9543119952255,9032.553609151382,5183.56778736047,3377.1160657204114,3850.304745863863,1000.0
1995-08-26,3498.0374836678047,8940.323969146968,5145.066458484117,3429.7780736742684,3822.3145917070865,1000.0
1995-08-27,3508.6742736787087,9124.76882099772,5219.6435415511205,3496.743331145467,3872.6893376688226,1000.0
1995-08-28,3475.466271960256,9114.77339622317,5210.542620027558,3509.1272199219775,3850.0028059984993,1000.0
1995-08-29,3599.922111780358,9299.749145941913,5256.46308049867,3494.485117521866,3897.157988626007,1000.0
1995-08-30,3609.7663762710463,9318.229123334959,5179.690206107849,3592.740558946743,3872.0651886883106,1000.0
1995-09-02,3638.5145270321996,9356.45061367037,5179.261607702057,3621.168011664971,3879.5769763750855,1000.0
1995-09-03,3604.385600957337,9247.032687733501,5129.694361716068,3646.6054943652234,3831.712158177426,1000.0
1995-09-04,3643.8340589813015,9306.126550945095,5205.084486432142,3607.2364075260934,3857.1379775509804,1000.0
1995-09-05,3702.182310278592,9366.851246899088,5215.940608113542,3657.489596097483,3886.2807769745814,1000.0
1995-09-06,3891.770544154874,9432.308166522836,5281.774449835858,3705.7878927063593,3931.0117586885945,1000.0
1995-09-09,4021.4852031331743,9538.524553141004,5275.178353856993,3895.693536771159,3947.8677965462475,1000.0
1995-09-10,3910.4214225651176,9518.224744743718,5246.478147182408,4021.9808908431196,3892.2534708401486,1000.0
1995-09-11,3924.7308437501374,9456.436237355201,5216.559377430899,3920.890500551535,3866.104871003014,1000.0
1995-09-12,3850.4221774957014,9322.887137471089,5141.476495809182,3934.240338465081,3819.5302898064824,1000.0
1995-09-13,3882.4668584715873,9395.316066649268,5159.505274500945,3846.4865984571543,3830.9356975703645,1000.0
1995-09-16,3909.379072626899,9451.053181753461,5146.466522381907,3873.1117655720354,3805.505004128899,1000.0
1995-09-17,3921.978227377512,9591.355693988231,5200.535232733886,3908.6889542377535,3835.592705967434,1000.0
1995-09-18,3862.9002098494793,9521.805686270622,5277.200328033142,3916.6015135568714,3849.700151646244,1000.0
1995-09-19,3847.6712286404295,9492.366488448095,5282.461256002683,3863.295953324291,3868.277476974692,1000.0
1995-09-20,3821.800606460902,9378.2460438728,5281.194410384739,3858.0790633817833,3846.585574930548,1000.0
1995-09-23,3837.950057248903,9350.078088779477,5268.042090460884,3819.181573581547,3813.0791317108806,1000.0
1995-09-24,3988.402416808696,9436.380461094766,5345.806599985838,3838.5021814131064,3873.8092459099153,1000.0
1995-09-25,3992.072470910539,9365.094247340583,5273.7043605630615,3989.7807993424744,3846.7182637575042,1000.0
1995-09-26,3902.533155929699,9378.706498380772,5263.132456914792,3999.764303492962,3844.8344091939657,1000.0
1995-09-27,3883.761155122621,9413.951385442764,5241.419876093371,3885.88774154535,3849.8444699760826,1000.0
1995-09-30,3933.785766162829,9440.143452027965,5239.311071218454,3879.9389378210685,3839.077606844389,1000.0
1995-10-01,4013.5986040151092,9379.79386166157,5211.46876223105,3936.3513416160536,3840.9770557240813,1000.0
1995-10-02,4122.827812309704,9430.032814167613,5138.127270922105,4024.15530898368,3811.491256490098,1000.0
1995-10-03,4144.234490534793,9604.732665266874,5147.827285329641,4119.717117490482,3844.43415355613,1000.0
1995-10-07,4178.236685290814,9721.427316030458,5161.9732910977045,4129.628379369081,3837.744518806742,1000.0
1995-10-08,4214.200183639138,9731.555856476658,5183.732545042111,4184.375488193028,3849.2698350590053,1000.0
1995-10-09,4154.997860272051,9591.735918389262,5147.889819007768,4209.811132544997,3832.42733203646,1000.0
1995-10-10,3999.413033891684,9452.849593523177,5138.8551691655075,4146.063144488728,3806.465877194328,1000.0
1995-10-11,3988.6484514145322,9366.921345468556,5113.418563742756,3995.335824943184,3769.1021473229084,1000.0
1995-10-14,3960.0253644548666,9210.910918755571,5042.5478795537765,3988.091596726516,3736.744577192044,1000.0
1995-10-15,3881.2559376882114,9188.54440932581,5047.218112167313,3956.14358370714,3729.5183060222184,1000.0
1995-10-16,3881.2559376882114,9291.591083444559,5075.572839090055,3865.0221227471625,3745.0963758250523,1000.0
1995-10-17,3858.8096381896644,9332.091453607663,5096.679798501121,3889.111870407501,3764.381509887499,1000.0
1995-10-18,3819.2958438039527,9148.154239524469,5053.231417109388,3869.5365921006196,3720.132361946448,1000.0
1995-10-21,3903.580963197437,9264.046589218635,5079.421593589018,3825.150322543462,3746.785561651651,1000.0
1995-10-22,3874.832660843797,9253.44173389952,5119.516350152438,3895.592799857611,3776.039652664876,1000.0
1995-10-23,3927.735558428065,9390.73836218713,5169.959716591089,3874.1601835968277,3810.0346318816837,1000.0
1995-10-24,3968.954010326177,9405.578253214107,5215.656831372454,3928.585834341895,3821.263947466256,1000.0
1995-10-25,4087.3625984650043,9427.101643678718,5274.877496518059,3974.619252452226,3858.0610586670036,1000.0
1995-10-28,4237.8145032473385,9436.553917259858,5312.6703440008405,4093.765506471082,3877.4172239575946,1000.0
1995-10-29,4192.919933547918,9439.80683036935,5334.113321343213,4232.563176977023,3876.1445437759844,1000.0
1995-10-30,4197.383271132409,9391.860071910402,5328.494868944927,4194.570075241649,3902.055956610203,1000.0
1995-10-31,4254.877450359903,9416.535855780274,5368.595959347062,4202.186321183253,3926.1001687416965,1000.0
1995-11-01,4342.573703888029,9646.090582553205,5497.039199718959,4268.245588120544,4004.5791665067236,1000.0
1995-11-04,4322.090678684111,9703.215240888729,5517.969473584087,4349.690583074117,4030.8130357237965,1000.0
1995-11-05,4279.0359869951835,9722.253115901449,5498.7636651840185,4329.905023579619,4031.3039186824253,1000.0
1995-11-06,4274.570981893339,9810.629138104756,5506.962689608021,4280.735694071136,4029.8800255146416,1000.0
1995-11-07,4270.10794749382,10021.834191787259,5554.249779615186,4287.613088296081,4043.2704811607314,1000.0
1995-11-08,4358.304911005357,10018.150131365881,5554.120455088648,4274.588312340436,4056.6429500359823,1000.0
1995-11-11,4439.403707921904,10280.77645084608,5574.06428549072,4351.797763248601,4128.614213838758,1000.0
1995-11-12,4560.377998897316,10292.161248894068,5566.354679899181,4452.885776156255,4146.943322602932,1000.0
1995-11-13,4771.133698054749,10265.034402104184,5515.0106883203825,4567.791588660698,4131.41239969413,1000.0
1995-11-14,4798.045305840116,10214.660954764324,5449.7164429314935,4768.000180284093,4118.808970754524,1000.0
1995-11-15,4629.539190675,10032.607490547427,5399.001162720165,4794.544265772309,4048.881210442908,1000.0
1995-11-19,4708.407758927926,10311.791845371234,5533.1432744753365,4633.348434716401,4126.601243796646,1000.0
1995-11-20,4732.605254832276,10498.493961334922,5538.747345944737,4713.851185716945,4124.427805238552,1000.0
1995-11-21,4620.485935779662,10550.031580679448,5570.92900936874,4735.55935011478,4139.575508289775,1000.0
