Date,Network_Activity_Score,Active_Digital_Nodes
1991-01-27,960.6100503688106,626.6718638835123
1991-01-28,1049.0156097118956,670.9074116389412
1991-01-29,1028.521364292193,660.6930570129762
1991-01-30,987.9980789718218,640.4641824366768
1991-02-02,980.0719621455416,636.5338921074231
1991-02-03,1071.1974396082917,682.1293989226845
1991-02-04,966.5925785187646,629.8597364618072
1991-02-05,965.8646793804228,629.5285549765225
1991-02-06,1006.7941978559214,650.0260822981581
1991-02-09,1001.8623602245256,647.5929315663465
1991-02-10,1018.5068082276536,655.9479236517968
1991-02-11,1038.0751587082066,665.7648669759596
1991-02-12,1048.778756904585,671.1494341580351
1991-02-13,1018.6525451654227,656.1190963723402
1991-02-16,1021.4157918428823,657.5334877949563
1991-02-17,953.0920895438508,623.4044047293269
1991-02-18,996.2479389554641,645.0150975190198
1991-02-19,1023.128063216177,658.4879277332626
1991-02-20,1014.2920155842526,654.1026720011866
1991-02-24,1044.8061126372759,669.3924886115847
1991-02-25,998.2295513783415,646.1369760660037
1991-02-26,986.635211189035,640.3725740552368
1991-02-27,969.0156419842801,631.5955575367457
1991-03-02,1025.5368909070573,659.8889500820205
1991-03-03,959.4386063910715,626.8725759079139
1991-03-04,993.92314138263,644.1476114875794
1991-03-05,1024.0420847497755,659.2398512550385
1991-03-06,1021.8666926731306,658.1849233006023
1991-03-09,1046.0806650143204,670.3246775550836
1991-03-10,1015.6021087746252,655.1181675191222
1991-03-11,1053.306470940803,674.0031166860974
1991-03-12,1029.4657529755905,662.1155257873775
1991-03-13,1005.39134876378,650.1110917653585
1991-03-16,980.5695154476333,637.7329431911714
1991-03-17,1058.3844404957003,676.6731737990913
1991-03-18,984.719415256979,639.8734292636169
1991-03-19,1007.3698955510271,651.2314374945272
1991-03-23,1017.7572465353228,656.4578810705614
1991-03-24,1001.0792215656179,648.1516366695953
1991-03-25,1005.7655711688891,650.5275795551171
1991-03-26,1004.327353051577,649.8412385803474
1991-03-27,1028.8332508075987,662.1269555422446
1991-03-30,972.55848130829,634.0223388764764
1991-03-31,968.3286717854782,631.9402021989569
1991-04-01,945.1351526469385,620.3762107135733
1991-04-02,1016.3515273022788,656.0171661251297
1991-04-03,954.7546775782664,625.2515093470098
1991-04-06,1042.6149194063134,669.2143983449196
1991-04-07,974.1752503245611,635.0273318879298
1991-04-08,992.6648376693901,644.3048936442306
1991-04-09,996.069227153816,646.0398564703298
1991-04-10,998.1049539973,647.090487975958
1991-04-13,1019.2378451032648,657.6897016128269
1991-04-14,1004.5853005980574,650.3961974441094
1991-04-15,1011.3154646459573,653.7940475519456
1991-04-16,979.9159260770064,638.1270463513565
1991-04-17,1083.589360083227,689.996531438353
1991-04-20,1024.9947964301186,660.7320176956852
1991-04-21,953.3947974933532,624.9647863111887
1991-04-22,971.7086423904661,634.1544768436315
1991-04-23,956.0583640111219,626.3621057378457
1991-04-24,996.23377291624,646.4825782742911
1991-04-27,1052.7846701957362,674.7907949979254
1991-04-28,1007.8485835308633,652.3555197493753
1991-04-29,940.3906261909292,618.6593091632946
1991-04-30,983.5523597771464,640.2729440402894
1991-05-01,951.0473107988569,624.053187635031
1991-05-04,1042.1628180325404,669.643709335759
1991-05-05,988.2910675517809,642.7406021792656
1991-05-06,994.1748997793561,645.7152863769395
1991-05-07,996.5234374511118,646.9223232967036
1991-05-08,972.986584860612,635.18666508534
1991-05-11,969.2261968543945,633.3392391661175
1991-05-12,1014.3668570299125,655.9423373377629
1991-05-13,1009.0194918092674,653.3014228113266
1991-05-14,940.5454612035737,619.097175592366
1991-05-15,1033.024850545875,665.369638347403
1991-05-18,1012.5319128118531,655.1559375642782
1991-05-19,997.78497920859,647.815238846533
1991-05-20,1038.8406722637965,668.3758534580226
1991-05-22,976.9361687894185,637.4563698047199
1991-05-25,1046.1715649938117,672.1068359908028
1991-05-26,927.3534941021652,612.7305686288659
1991-05-27,975.2430686934003,636.7081240083697
1991-05-28,994.9332710602929,646.5859932757023
1991-05-29,986.6952338834565,642.4997427711703
1991-06-01,1004.4743885821821,651.4220882044194
1991-06-02,944.5926937927057,621.5140088935676
1991-06-03,1000.5413717705837,649.5211159663929
1991-06-04,983.9235852854418,641.2449908077083
1991-06-05,1006.336085293682,652.4840088957146
1991-06-08,999.9901234866954,649.3437960761075
1991-06-09,964.3795978453319,631.5713013393122
1991-06-10,996.7894798761452,647.8090104386051
1991-06-11,985.8207089108249,642.3573930398312
1991-06-12,1007.6258194514853,653.2927163940477
1991-06-15,980.9970698309617,640.0111096676721
1991-06-16,1008.6482355854235,653.8694606287894
1991-06-18,1069.2576769022055,684.2069493710667
1991-06-19,1021.7229370972847,660.4723475524926
1991-06-22,984.495367831361,641.891331003417
1991-06-23,1020.2764888688025,659.8146596060241
1991-06-25,948.2812315975748,623.8497990542965
1991-06-26,934.8987590490361,617.1913308639134
1991-06-29,1019.4883898088012,659.5189143276823
1991-06-30,929.8508192040973,614.7328971092167
1991-07-01,1037.920792013759,668.8006515979338
1991-07-02,979.0165903534967,639.381318851689
1991-07-03,1035.0750189415621,667.443301229608
1991-07-06,993.9705774452576,646.923848565342
1991-07-07,1036.6160193812368,668.2793376172178
1991-07-08,1032.8340554300232,666.4211237254974
1991-07-09,993.7523341279153,646.9130311583298
1991-07-10,993.560283072293,646.8497737144048
1991-07-13,916.9965139603754,608.6006572423323
1991-07-14,1002.1425338762309,651.2064352841464
1991-07-15,998.0261233866376,649.180998123236
1991-07-16,934.9207576015747,617.6610833145909
1991-07-17,996.499142713577,648.4830439544784
1991-07-20,1010.6392204330026,655.5858508980774
1991-07-21,1130.383537692789,715.490777611857
1991-07-22,1016.5678252647068,658.6156894817021
1991-07-23,904.0448668915295,602.3869783789999
1991-07-24,954.1666328950902,627.4806294646664
1991-07-27,986.0821483483106,643.4711552751629
1991-07-28,1014.6359519959332,657.7808251828606
1991-07-29,918.0427425264006,609.5169885319806
1991-07-30,948.0026550156804,624.5297128605067
1991-07-31,1040.2229050332664,670.672605953186
1991-08-03,1069.4334320225682,685.3106375317232
1991-08-04,1085.0196617503875,693.1365204795192
1991-08-05,1055.9902486903482,678.6545820333857
1991-08-06,1116.3064916984342,708.845471621315
1991-08-07,994.1188204830356,647.7844040975021
1991-08-11,1087.8460237152653,694.6807737975032
1991-08-12,1007.6393753695228,654.6102177085182
1991-08-13,894.899673097557,598.2731346564217
1991-08-14,971.0102331369885,636.3611827600237
1991-08-17,987.6433300267813,644.7104992888064
1991-08-18,1034.4498776279704,668.1465411732872
1991-08-19,995.2035015170567,648.5561212017167
1991-08-20,1033.1913578664323,667.5828174602908
1991-08-21,1033.0247549975386,667.5322841097302
1991-08-24,964.7286692245369,633.4170093071157
1991-08-25,1024.1419408869108,663.1564132221889
1991-08-26,962.2958888979298,632.2661553115847
1991-08-27,947.97769723468,625.1398275638461
1991-08-28,1041.651002021662,672.0092480412234
1991-08-31,971.7072748074913,637.0701525180243
1991-09-01,990.5378892729407,646.5182278346354
1991-09-02,1081.6595660293785,692.1118342967405
1991-09-03,1058.8329177381158,680.7312782349954
1991-09-04,1056.6595146693326,679.6773447844902
1991-09-07,964.7253744528236,633.743042760122
1991-09-08,962.5503279297217,632.6882875824573
1991-09-09,1015.4235629945961,659.1576731987808
1991-09-10,1042.7625046864491,672.8599121285936
1991-09-11,1002.8820855605434,652.952470649527
1991-09-14,961.9048526995983,632.4966223029408
1991-09-15,1013.1862737595052,658.1701009167805
1991-09-16,994.3863964978708,648.8029303698496
1991-09-17,1017.4839992288704,660.3844998192358
1991-09-21,997.0487066376647,650.1996216075192
1991-09-22,989.4271280044919,646.421600374819
1991-09-23,1001.4105502677188,652.4460795903188
1991-09-24,1015.6783278926233,659.6127364866574
1991-09-25,1013.2173105268838,658.414995887674
1991-09-28,989.7747117245452,646.7264645703909
1991-09-29,1046.279712801169,675.011733192589
1991-09-30,994.2038987737288,649.0065942627552
1991-10-01,959.4367602857262,631.6557931026402
1991-10-02,996.7797909872471,650.360076537287
1991-10-05,976.6462783675252,640.3260883113123
1991-10-06,972.0435524015437,638.0574934122079
1991-10-07,1058.0493622059428,681.0931663982938
1991-10-08,986.3896006232001,645.2960536908087
1991-10-09,985.6394451189424,644.9537440225661
1991-10-12,883.7146076000365,594.0240933469995
1991-10-13,1005.9702047813879,655.1846600215615
1991-10-14,1027.4738978231221,665.9692746263149
1991-10-15,993.2472299550163,648.8887087761483
1991-10-16,990.9745667004978,647.7851452327753
1991-10-19,994.2170092894835,649.4391346111545
1991-10-20,1038.046349092973,671.3865725967855
1991-10-21,1047.2995503962832,676.045941332327
1991-10-22,1000.592275074357,652.72507175525
1991-10-23,957.3372892728726,631.1303469383942
1991-10-26,959.6796851259239,632.3343129488062
1991-10-27,1050.146123536726,677.6003002380935
1991-10-28,950.7440053943018,627.9320092507677
1991-10-29,962.2985814996679,633.742065387337
1991-10-30,1021.1374809361862,663.1942831894825
1991-11-02,937.9553547037315,621.6359881571414
1991-11-03,952.6232338943333,629.0026958363286
1991-11-04,1020.5155191868312,662.9816065664638
1991-11-05,1049.201822248337,677.3575261811031
1991-11-06,995.9370426760856,650.7579044788637
1991-11-09,1059.8313447222329,682.7378235858235
1991-11-10,991.0124884728572,648.361163545022
1991-11-11,979.4711109999142,642.6232428924368
1991-11-12,971.962763621546,638.901837287139
1991-11-13,964.4611796145941,635.1838133675494
1991-11-17,1009.3653353909324,657.6686593396048
1991-11-18,981.8671682449148,643.9523438504823
1991-11-19,962.6604035849774,634.3817296043999
1991-11-20,978.635621426803,642.402106609199
1991-11-23,1059.1833557615105,682.708741860439
1991-11-24,1047.0134814278235,676.6565727774819
1991-11-25,959.470328120439,632.9177642076759
1991-11-26,1065.0727820506336,685.7517592566594
1991-11-27,1001.2958627799113,653.8960677051846
1991-11-30,985.765407735788,646.1636082670093
1991-12-01,988.0958450234812,647.3615949947421
1991-12-02,981.134361455189,643.9136212944824
1991-12-03,970.6679829223928,638.7132001119705
1991-12-04,1039.54795578523,673.1859546272755
1991-12-07,1023.2013780571654,665.0454338471294
1991-12-08,1050.8206601853649,678.8878429951155
1991-12-09,980.0024053857611,643.5114836791998
1991-12-10,1014.5747393931476,660.8304187667794
1991-12-11,959.9493805745275,633.5505074413556
1991-12-14,993.2087327636419,650.2129516197992
1991-12-15,972.0396632898451,639.661184966787
1991-12-16,1012.4134052862903,659.8808240488959
1991-12-17,1012.0002172857004,659.7069981324873
1991-12-18,924.0352196028496,615.7572673749482
1991-12-21,1003.6968606729042,655.6208559938618
1991-12-22,1077.8149900798699,692.7126887812309
1991-12-23,955.2997725536605,631.4878481020125
1991-12-24,1075.9665731722505,691.8540164951938
1991-12-28,971.6704553113151,639.7387256486124
1991-12-29,1001.9015222990431,654.8870272263628
1991-12-30,986.7434193101714,647.3407438158131
1991-12-31,1036.601581966492,672.3025932278597
1992-01-01,907.4388647930854,607.7540027250427
1992-01-04,974.5684572489537,641.3515670368631
1992-01-05,1007.701337709787,657.9507753511662
1992-01-06,961.9324316096805,635.0990903849992
1992-01-07,899.1927563899325,603.7620208590115
1992-01-08,1043.0370606980557,675.7169410969593
1992-01-11,1025.0918194677085,666.7770885656721
1992-01-12,1010.747759507631,659.6378266695197
1992-01-13,926.6886043267442,617.6410171629625
1992-01-14,997.9219464368838,653.2904563019185
1992-01-15,1066.3594234824375,687.5419629085817
1992-01-18,1081.6392284916196,695.2146334970591
1992-01-19,999.4153807864176,654.1354777283443
1992-01-20,979.8507743363898,644.3859425872167
1992-01-21,997.2534972798369,653.1200721428266
1992-01-22,1110.8689319983625,709.9605575859757
1992-01-25,1022.57770023458,665.8477097879708
1992-01-26,964.3146353406789,636.7489454249065
1992-01-27,996.4667837291116,652.8577877030092
1992-01-28,946.6894307700493,628.0018793073643
1992-01-29,930.3990545178539,619.8894592651529
1992-02-01,945.2232357994262,627.3343179898253
1992-02-02,1026.3581625343902,667.9345494411937
1992-02-03,1064.4354547014875,687.0059636086286
1992-02-04,1013.7214417704092,661.6817252269757
1992-02-05,1098.5450428201484,704.1262938357316
1992-02-08,1041.4349037761933,675.6039923976404
1992-02-09,958.7506380706042,634.2946276287321
1992-02-10,990.3506812599015,650.127417307267
1992-02-11,1051.6338362494216,680.8017628859134
1992-02-12,1035.8129349971812,672.9240803436794
1992-02-15,1007.8337379968754,658.9672499274129
1992-02-16,1030.3635383276392,670.264918176681
1992-02-17,1053.2959513164374,681.7638927549665
1992-02-18,961.5803264281911,635.9388483947296
1992-02-19,1005.5868705761626,657.9748885526017
1992-02-23,976.9107358858887,643.669589291351
1992-02-24,975.8803792912031,643.1871790778945
1992-02-25,1036.0920427337785,673.3257788830686
1992-02-26,1026.866452785834,668.7457519929826
1992-02-29,1050.4809922640884,680.585789815996
1992-03-01,1000.2158147187312,655.4859691272037
1992-03-02,1027.5548341792908,669.1882469413698
1992-03-03,954.5839005499478,632.7355482105846
1992-03-04,1048.3860417683304,679.6693869036621
1992-03-07,977.8182851394077,644.4182766730871
1992-03-08,1047.4079453689733,679.2458748717563
1992-03-09,969.2448301501252,640.1970853462185
1992-03-10,976.3297513481701,643.7723140291273
1992-03-11,1043.5980296761031,677.4392212769801
1992-03-14,1035.869724146426,673.6078365960278
1992-03-15,974.1819329641693,642.7967090887857
1992-03-16,977.6936524058065,644.5853368934906
1992-03-17,972.2017407882482,641.8721491685978
1992-03-18,994.7986127073033,653.2033532120116
1992-03-21,950.2840706950873,630.9788502897899
1992-03-22,1005.4470035465322,658.5930847993986
1992-03-23,993.3777757056436,652.5912389628406
1992-03-24,986.4837420384918,649.176990213151
1992-03-25,1032.6181715352814,672.2769730454321
1992-03-28,935.9482638600075,623.9747872916814
1992-03-29,1017.7451514753766,664.9059991832523
1992-03-30,931.631221406458,621.8818022326793
1992-03-31,1026.9960795064621,669.5969993665676
1992-04-01,1016.9362427755342,664.59984908499
1992-04-04,1007.5991353932894,659.9640634777539
1992-04-05,1038.322389810649,675.3584587703199
1992-04-06,954.3793827904542,633.4197233441089
1992-04-07,970.3483358570298,641.436967961283
1992-04-08,981.3269516063596,646.9590439198341
1992-04-11,981.2900656855088,646.9733690432951
1992-04-12,1016.2380058197829,664.4801071943184
1992-04-13,1021.8095933737561,667.2986690551913
1992-04-14,1026.5337342370217,669.6935075707104
1992-04-15,1010.372671014528,661.6457440433499
1992-04-18,984.0774087969959,648.5308810184702
1992-04-19,1040.7002301985256,676.8750598031212
1992-04-20,922.8642669432655,617.9898462593775
1992-04-21,1016.0547874021574,664.6178745727098
1992-04-22,1027.285993813752,670.2662458623934
1992-04-25,1009.2927509185164,661.3023924986618
1992-04-26,940.8895995015595,627.1335848740696
1992-04-27,1071.7134106571377,692.5782585357451
1992-04-28,999.8175019631166,656.6630722726208
1992-04-29,975.2174798095418,644.3958292797197
1992-05-02,934.6404782603288,624.1400965889995
1992-05-03,1040.4202951745892,677.062773130016
1992-05-04,1055.674761631878,684.7227744425467
1992-05-05,1006.4820015951767,660.1591625080823
1992-05-06,915.0199329851974,614.460896286979
1992-05-09,1013.8072578400421,663.8873267982876
1992-05-10,1018.4893217202342,666.26112682227
1992-05-11,1080.1545711712356,697.126519631657
1992-05-12,1034.776144122537,674.470074191194
1992-05-13,976.9010603670368,645.5653003973301
1992-05-16,996.4448922360846,655.3699844157403
1992-05-17,1025.4682436000128,669.9144281815907
1992-05-18,1017.0988381165417,665.7624935237416
1992-05-20,1010.0804015593566,662.2860433290352
1992-05-23,971.5463258492761,643.0517735578812
1992-05-24,896.9607476951085,605.7917525646837
1992-05-25,994.8428119567741,654.7655527794029
1992-05-26,964.4633028079294,639.6085662888668
1992-05-27,1041.2162436796552,678.017804808616
1992-05-30,981.3036721202873,648.0942871128184
1992-05-31,990.9702602513296,652.9603492622258
1992-06-01,1023.3474574717878,669.1817159563412
1992-06-02,1031.009995712767,673.0457531607171
1992-06-03,1045.8431151069203,680.49508094168
1992-06-06,987.8556486539436,651.534115799078
1992-06-07,1020.2081227092086,667.7431209105968
1992-06-08,1022.5392718644152,668.9414635720864
1992-06-09,910.5669525432222,612.9880719953762
1992-06-10,1013.6586340671055,664.5666808412041
1992-06-13,991.8280776764459,653.6841707297606
1992-06-14,959.7207824719826,637.6632912114153
1992-06-15,973.5793623544965,644.6253492365585
1992-06-17,941.1964794750445,628.4666758807188
1992-06-20,989.9343244702676,652.8683664622166
1992-06-21,1000.607723050049,658.2378338359936
1992-06-22,1027.2447793137092,671.58913005171
1992-06-24,941.82435611418,628.9116865358317
1992-06-27,1035.4650377772066,675.7647954512313
1992-06-28,963.9977736784504,640.0639314857394
1992-06-29,1019.6200557883972,667.9078406245992
1992-06-30,968.8019952462632,642.5315784374185
1992-07-01,931.129564578781,623.7281311875637
1992-07-04,956.2778559879848,636.3350449760519
1992-07-05,994.800459679413,655.6291149056523
1992-07-06,1037.303545667981,676.9134259838227
1992-07-07,934.8593893977325,625.7241159325846
1992-07-08,953.5343494634584,635.0943640493339
1992-07-11,920.9490628811318,618.8344888420568
1992-07-12,1060.864621309418,688.8250361400862
1992-07-13,925.2114209727669,621.031204055647
1992-07-14,973.2358578256496,645.0761905659747
1992-07-15,894.5349708125972,605.7585151433348
1992-07-18,944.2298411084853,630.6387183751651
1992-07-19,1087.0965054847868,702.1048186472021
1992-07-20,970.3024640307141,643.7405660040521
1992-07-21,998.0749216396226,657.6595628923926
1992-07-22,1012.3402334818512,664.8249868973933
1992-07-25,974.946844101024,646.1610602908659
1992-07-26,1057.2045748423136,687.3226937453969
1992-07-27,1002.8253300396246,660.1658394279389
1992-07-28,967.6293904761637,642.6006377300946
1992-07-29,1038.0366601455285,677.8370406486633
1992-08-01,999.010948972048,658.3569531458094
1992-08-02,1030.4354226956277,674.1019580914856
1992-08-03,1094.2847028359502,706.059366245533
1992-08-04,981.24407027124,649.5718180470643
1992-08-05,963.2862946240235,640.6256983073423
1992-08-09,919.1988503792741,618.6147442688539
1992-08-10,990.7689396257474,654.4325569759768
1992-08-11,984.9272423046552,651.5444763993171
1992-08-12,999.4557642968206,658.8415054792861
1992-08-15,956.2198732558354,637.2563280426798
1992-08-16,1012.0682789260364,665.2132989616665
1992-08-17,1038.403125823792,678.4134904944306
1992-08-18,1069.16574363026,693.8275674815509
1992-08-19,1038.7552534150898,678.6550904578521
1992-08-22,962.8227752622233,640.7216194653051
1992-08-23,952.5379740410841,635.6119869386218
1992-08-24,969.0375007571671,643.8945183805497
1992-08-25,971.6308989846215,645.2239855781631
1992-08-26,1025.1047615643315,671.9936849519045
1992-08-29,990.736918863048,654.842531685149
1992-08-30,1001.0001542042328,660.0069174396276
1992-08-31,932.8051344574279,625.9421756501115
1992-09-01,1047.6652451555283,683.404999083048
1992-09-02,1039.5658540450688,679.3880716117046
1992-09-05,889.9695941893863,604.6227097677496
1992-09-06,1027.8135740582984,673.5774677860919
1992-09-07,964.6992755245527,642.0530866031054
1992-09-08,1015.6130340253136,667.5427339373721
1992-09-09,1001.7049478186582,660.6214589179307
1992-09-12,1010.7910126037802,665.1972593943781
1992-09-13,1033.4265992593575,676.547820806053
1992-09-14,918.337519376054,619.0360489482875
1992-09-15,963.9700140089758,641.8850643486347
1992-09-16,968.4437316013833,644.1546912287247
1992-09-19,1055.3218921190771,687.6265395714579
1992-09-20,1012.4462251229902,666.2214741573008
1992-09-21,1031.369633887695,675.7159466235395
1992-09-22,1033.9232898910839,677.0255427091201
1992-09-23,1085.6230904227336,702.9082110588314
1992-09-26,982.1805516131581,651.2197097379299
1992-09-27,988.910373708195,654.6173888693347
1992-09-28,976.8672485604204,648.6285943793337
1992-09-29,987.4208167736585,653.9381465698391
1992-09-30,1029.1726959876737,674.8468542607329
1992-10-03,1022.6826033175792,671.6345760095719
1992-10-04,1057.1020286510602,688.8770567601987
1992-10-05,919.2107127918866,619.9641669144983
1992-10-06,970.5381343455683,645.6606457752254
1992-10-10,1029.6772072096783,675.2629502911666
1992-10-11,981.1636729796717,651.0389512600497
1992-10-12,1042.23786530748,681.6088155078401
1992-10-13,996.1288704097886,658.5870861428807
1992-10-14,1038.5324169223559,679.8216274830506
1992-10-17,980.2550511241393,650.7157126678287
1992-10-18,998.8510712044574,660.046490791874
1992-10-19,955.444821957123,638.3761342520932
1992-10-20,964.7420657211526,643.0575242179941
1992-10-21,947.0706789368476,634.254598909728
1992-10-24,980.0026117350924,650.7533333927366
1992-10-25,1027.1620130951042,674.3658021566289
1992-10-26,909.7273686769116,615.6812480314188
1992-10-27,1083.0724376065348,702.3865505801167
1992-10-28,1037.5099210621847,679.638060391828
1992-10-31,1058.8839266089624,690.3578312491031
1992-11-01,982.8028476646575,652.3500598608371
1992-11-02,973.5519600229271,647.7573841238581
1992-11-03,992.6105156715972,657.3194300320795
1992-11-04,1017.276869197842,669.6853748790882
1992-11-07,1010.6116930184508,666.3855548732788
1992-11-08,950.0850438817725,636.154998388826
1992-11-09,956.1732945852242,639.2318918244381
1992-11-10,1008.878072333139,665.6170487822818
1992-11-11,966.1780411473974,644.2998012732972
1992-11-15,929.6527689665626,626.0699332667662
1992-11-16,1053.3398154030506,687.9462245688965
1992-11-17,1029.2829064438997,675.9505381732074
1992-11-18,1028.5209224586686,675.6023142644781
1992-11-21,1013.9677056337147,668.3584739358873
1992-11-22,949.7919703908847,636.3033743983588
1992-11-23,932.5010773989841,627.6906959862947
1992-11-24,927.7111559869454,625.3285033641616
1992-11-25,973.9470893390085,648.4792381240795
1992-11-28,1038.5277622032331,680.8023426400781
1992-11-29,997.653544388958,660.3980018168269
1992-11-30,1013.3443898405552,668.2761926265117
1992-12-01,965.2706248599412,644.2720782200911
1992-12-02,1005.4162346872624,664.377651217638
1992-12-05,1008.0957910014635,665.7501974586247
1992-12-06,1017.9498300115832,670.7099850475709
1992-12-07,983.4650405271574,653.5003583892443
1992-12-08,951.3708650219215,637.4860387205126
1992-12-09,969.3106094216716,646.488679004274
1992-12-12,1017.0486263532553,670.390455553952
1992-12-13,1027.0415074407504,675.419664181586
1992-12-14,926.6438159704139,625.253586530304
1992-12-15,950.0806335992339,637.0047634286003
1992-12-16,996.7226570215525,660.3585432236459
1992-12-19,990.5819420790003,657.3209538362562
1992-12-20,1002.0257910686983,663.0756464149914
1992-12-21,962.4219507528155,643.3064943409363
1992-12-22,1082.2738202009107,703.2651971488701
1992-12-26,996.2666172265044,660.2943637455534
1992-12-27,1065.7586773644236,695.0731618983992
1992-12-28,997.00404120597,660.7286119030587
1992-12-29,969.3705565655774,646.9446376667488
1992-12-30,999.8663874120613,662.225321173877
1993-01-02,978.333695712838,651.4917434081516
1993-01-03,1016.9334578313313,670.8243925512845
1993-01-04,1020.0049013936197,672.392882416315
1993-01-05,1048.4739783965026,686.6601890016428
1993-01-06,1002.4621381498564,663.687036962206
1993-01-09,994.5523682949528,659.7649201186405
1993-01-10,973.521328571739,649.2821683409198
1993-01-11,1036.7080744371276,680.9083093575005
1993-01-12,949.717084623111,637.4455825343784
1993-01-13,980.8201325281551,653.0298745707869
1993-01-16,937.9446338298693,631.6248933055302
1993-01-17,938.747134652487,632.0589118007254
1993-01-18,951.2024456182872,638.3193353675117
1993-01-19,966.5802361451567,646.0409987148328
1993-01-20,1050.756672863699,688.1619851579902
1993-01-23,996.4183347236714,661.0255841718626
1993-01-24,972.7104284603528,649.2043991240897
1993-01-25,980.6533184148183,653.2086121852087
1993-01-26,1068.6980950350517,697.2637685792117
1993-01-27,1051.8636678506753,688.8793230709098
1993-01-30,955.3614360827995,640.6609752708582
1993-01-31,1010.9070909623406,668.4665707945151
1993-02-01,969.1741090097487,647.6328479021055
1993-02-02,1017.8386896092759,671.9979062857553
1993-02-03,1011.9960507309858,669.1093549304966
1993-02-06,1020.8355776888924,673.5618864933361
1993-02-07,955.4986193817695,640.926175423661
1993-02-08,1054.3858953926917,690.4025815130085
1993-02-09,1006.7057277339186,666.5952657675082
1993-02-10,989.2516395117705,657.9009897403204
1993-02-13,1035.5388547722725,681.0773654544578
1993-02-14,1006.3822551461238,666.5318337252697
1993-02-15,1026.703110563411,676.7250295177995
1993-02-16,1027.0266494249402,676.9195670324505
1993-02-17,1003.4576826280805,665.1678517179068
1993-02-20,1033.313424561297,680.1284907684014
1993-02-21,1018.9437199360614,672.9764065396699
1993-02-22,1005.1912143406998,666.1329218258754
1993-02-23,1014.1199976433368,670.6300815610803
1993-02-24,980.5502128433436,653.8779572449699
1993-02-28,1036.4607733865134,681.8660056004411
1993-03-01,1033.103480859424,680.2201274207828
1993-03-02,1064.8724682023383,696.1373891761261
1993-03-03,1109.8628964182508,718.6653713679686
1993-03-06,1033.0405187461029,680.286950615781
1993-03-07,1036.5792532594548,682.0890859563433
1993-03-08,1006.0666655343678,666.8655601776861
1993-03-09,963.4455927203102,645.5877918545435
1993-03-10,1010.5580787998432,669.1768029781963
1993-03-13,975.263933787691,651.5624985560066
1993-03-14,998.3680542083366,663.1473268502157
1993-03-15,1033.90408818564,680.9481119227536
1993-03-16,965.6112523312001,646.8344620794201
1993-03-17,854.9928670840541,591.5580375397333
1993-03-20,963.0395378421938,645.6141410026894
1993-03-21,1015.5168004150174,671.8855403729875
1993-03-22,1009.5625884801269,668.9412024894286
1993-03-23,950.3369283411494,639.3611405038262
1993-03-24,974.897526749709,651.6742077919922
1993-03-27,929.8522567586891,629.1843408803686
1993-03-28,984.3491361795242,656.4655486746724
1993-03-29,1079.764871729634,704.2061845336136
1993-03-30,1017.8727248898842,673.292879197625
1993-03-31,1062.019536850586,695.3990532618623
1993-04-03,1036.3382952270945,682.5912005340027
1993-04-04,1017.9156203299062,673.4126311692949
1993-04-05,977.2384206552649,653.1067994158605
1993-04-06,1070.4071446939633,699.723929519096
1993-04-07,1000.1543021963153,664.6302763541582
1993-04-10,1126.1105515994147,727.6411691395944
1993-04-11,1043.0877752079484,686.1625490277474
1993-04-12,1016.9079136777221,673.1053863465206
1993-04-13,986.2080241705867,657.7882096768392
1993-04-14,994.9600073013141,662.1969693260892
1993-04-17,968.9666260700492,649.233046794343
1993-04-18,885.3422617580186,607.453632722214
1993-04-19,922.6663332790097,626.1484365665958
1993-04-20,1046.7493812749108,688.2227286484326
1993-04-21,976.7149455883723,653.2382788890498
1993-04-24,1026.4822544902017,678.1547014238508
1993-04-25,963.1474857711496,646.520085148211
1993-04-26,921.3619144780101,625.6600675855275
1993-04-27,1013.9968329171932,672.0102948890053
1993-04-28,1015.923945288709,673.0066191586495
1993-05-01,950.9294179416701,640.5421235690164
1993-05-02,963.6610984978156,646.9407319309755
1993-05-03,1019.6949949421405,674.9904482370242
1993-05-04,1044.14888780213,687.2501627509052
1993-05-05,993.4594957942811,661.938234830867
1993-05-08,960.3715986017601,645.4270543184929
1993-05-09,936.990278051669,633.7691621273336
1993-05-10,1008.6862379017412,669.649910136256
1993-05-11,1016.7634625720008,673.7212905552722
1993-05-12,1012.8664258700866,671.8055402882013
1993-05-15,1011.0247778121446,670.9174843431167
1993-05-16,1055.4710300492566,693.1733785455589
1993-05-17,1041.1346171653413,686.0379401874875
1993-05-19,992.0083819827497,661.507590680078
1993-05-22,981.7049785178809,656.38865703153
1993-05-23,928.4458358140904,629.791853763521
1993-05-24,1018.5429424813885,674.8731751810564
1993-05-25,968.6810560283626,649.9750000384297
1993-05-26,1018.3336804061834,674.8340803112263
1993-05-29,994.7915151263884,663.0957657552151
1993-05-30,1067.2883935509547,699.3769730513845
1993-05-31,1028.1089331665996,679.8200109430934
1993-06-01,1040.8629983856624,686.229811636511
1993-06-02,977.4210605290681,654.5416107921002
1993-06-05,979.5938047898411,655.660751006373
1993-06-06,950.341561872728,641.0673976317028
1993-06-07,901.63256752648,616.745668542465
1993-06-08,1076.6883496580965,704.3063276921596
1993-06-09,966.2287736585166,649.109307776256
1993-06-12,1042.8226642794161,687.439021170592
1993-06-13,998.3254570886417,665.2231856590911
