Date,finbert_count,finbert_sentiment,finbert_sentiment_std,finbert_positive,finbert_negative,finbert_neutral,finbert_bull_ratio,finbert_bear_ratio,finbert_Index_A_ticker_sent,finbert_Index_B_ticker_sent,finbert_Index_C_ticker_sent,finbert_Index_D_ticker_sent,finbert_Index_E_ticker_sent,finbert_Index_F_ticker_sent
1996-02-06,7,-0.18682571,0.47285566,0.09894316,0.2857689,0.61528796,0.0,0.2857143,-0.14778434,-0.7970953,-0.0681868,-0.613729,-0.14778434,0.26695806
1996-02-07,4,0.08349269,0.692065,0.32409948,0.2406068,0.43529373,0.25,0.25,-0.8984757,-0.8984757,-0.8984757,-0.12851262,-0.8984757,-0.20702294
1996-02-10,7,-0.15750888,0.372047,0.09956658,0.25707546,0.64335793,0.0,0.14285715,-0.06580588,-0.4540631,-0.08828503,-0.4284621,-0.06580588,0.1309568
1996-02-11,7,0.12956008,0.5852459,0.29162315,0.16206308,0.5463138,0.14285715,0.14285715,0.17149411,-0.010741033,0.22674128,0.24582835,0.17149411,0.22674128
1996-02-12,6,-0.014710714,0.6710678,0.26325336,0.27796406,0.45878258,0.16666667,0.33333334,-0.010877931,-0.015498072,-0.010877927,-0.76433384,-0.010877931,0.09796634
1996-02-13,5,-0.5668045,0.58206254,0.099707834,0.66651237,0.23377983,0.0,0.6,-0.33021978,-0.7851724,-0.7590575,-0.48787832,-0.33021978,-0.44863573
1996-02-14,5,-0.3267607,0.24376296,0.06714704,0.3939078,0.53894514,0.0,0.0,-0.28126433,-0.15336429,-0.1605598,-0.27646732,-0.28126433,-0.23520578
1996-02-17,4,0.46256843,0.5236006,0.48849517,0.02592675,0.48557812,0.5,0.0,0.9065505,0.9065505,0.9065505,0.9159697,0.9065505,0.45859498
1996-02-18,7,-0.060469773,0.70008224,0.29244512,0.35291487,0.35464,0.2857143,0.14285715,0.12501062,0.13081338,0.13045834,-0.2620122,0.12501062,0.6086817
1996-02-19,4,-0.51127315,0.3849826,0.018954787,0.5302279,0.4508173,0.0,0.5,-0.5977973,-0.54151565,-0.94859815,-0.24699645,-0.5977973,-0.94859815
1996-02-20,4,-0.13887426,0.7528701,0.26549262,0.40436688,0.33014047,0.0,0.5,0.40913147,0.49650317,-0.27633807,-0.0014104545,0.40913147,0.40913147
1996-02-21,3,0.6063953,0.48732078,0.64129144,0.03489612,0.32381245,0.6666667,0.0,0.8990563,0.8990563,0.8876734,0.0,0.8990563,0.4714478
1996-02-25,5,0.11994617,0.21326916,0.14975521,0.029809048,0.8204357,0.0,0.0,0.026721958,0.015296028,0.015296028,0.024460062,0.026721958,0.19585563
1996-02-26,4,0.3511703,0.7011979,0.4995425,0.1483722,0.3520853,0.5,0.0,0.4932892,-0.5052651,0.9244733,0.06099975,0.4932892,0.92557865
1996-02-27,4,0.1539945,0.27797294,0.17802826,0.024033755,0.797938,0.0,0.0,0.0,0.56970316,-0.008203844,0.0,0.0,0.027239345
1996-02-28,3,-0.098297305,0.25261647,0.058781456,0.15707876,0.7841398,0.0,0.0,0.0,0.0,0.0,-0.004003547,0.0,-0.14544418
1996-03-02,2,0.46183673,0.66473776,0.4909288,0.029092088,0.47997913,0.5,0.0,0.9318773,0.0,-0.008203844,0.9318773,0.9318773,0.0
1996-03-03,3,0.25294256,0.71341485,0.44470754,0.19176497,0.3635275,0.33333334,0.0,0.91097575,0.20285532,0.91097575,0.0,0.91097575,0.6320464
1996-03-04,4,0.1956542,0.6036586,0.35963786,0.16398367,0.47637844,0.25,0.0,0.25471509,0.9293341,0.25471509,0.9293341,0.25471509,0.11843435
1996-03-05,5,0.1831893,0.73043376,0.42029724,0.23710795,0.3425948,0.4,0.2,-0.55085886,-0.15095961,-0.059449952,-0.21875341,-0.55085886,-0.21694106
1996-03-06,3,0.1446607,0.66015816,0.3598429,0.21518217,0.42497492,0.33333334,0.33333334,0.0,0.0,0.6964762,-0.5866958,0.0,0.32420164
1996-03-09,4,-0.1086972,0.7931136,0.25961697,0.36831418,0.37206882,0.25,0.25,-0.9577437,-0.45271888,-0.017187923,-0.68162835,-0.9577437,0.0
1996-03-10,5,0.40756068,0.35341272,0.42537093,0.017810252,0.55681884,0.2,0.0,0.2813292,0.2813292,0.49534214,0.32821435,0.2813292,0.2290034
1996-03-11,3,-0.29118922,0.7256977,0.18407851,0.47526777,0.34065375,0.0,0.33333334,-0.2340274,-0.6792263,-0.95293957,-0.29118928,-0.2340274,0.0
1996-03-12,4,-0.6052964,0.45333785,0.022039453,0.6273358,0.35062474,0.0,0.5,-0.95542586,-0.95542586,-0.8057273,-0.4782567,-0.95542586,-0.95542586
1996-03-13,8,0.036845133,0.64744776,0.30964702,0.2728019,0.4175511,0.25,0.125,0.3102035,0.23008372,-0.04934842,0.57068485,0.31020346,0.18335894
1996-03-16,6,-0.2683979,0.41415405,0.03616908,0.30456698,0.6592639,0.0,0.33333334,-0.48123625,-0.547634,-0.29898447,-0.7737653,-0.48123625,-0.0016376488
1996-03-17,3,0.37273404,0.47228163,0.3855032,0.012769162,0.60172766,0.33333334,0.0,0.0,0.91802657,0.0,0.0,0.0,0.09360936
1996-03-18,3,0.4833015,0.5816988,0.5565288,0.07322728,0.3702439,0.6666667,0.0,-0.17491154,-0.17491154,0.26078233,0.0,-0.17491154,0.37671414
1996-03-19,7,0.19849989,0.6523327,0.37013987,0.17164001,0.4582201,0.2857143,0.14285715,-0.04260363,-0.17408192,-0.5298441,0.377483,-0.04260363,-0.040144283
1996-03-20,4,0.3467016,0.48941556,0.42579103,0.07908945,0.49511948,0.25,0.0,0.33912805,-0.023528159,0.33912805,-0.2221542,0.33912805,0.5363202
1996-03-23,6,0.13544598,0.44296402,0.30582792,0.17038192,0.5237902,0.33333334,0.0,0.06099975,0.3115696,0.0,0.47081792,0.06099975,-0.38449773
1996-03-24,5,0.20507392,0.5112151,0.31258702,0.10751311,0.57989985,0.2,0.0,0.032889586,0.45757297,0.018834502,0.17152305,0.032889586,0.25540024
1996-03-25,6,0.122292005,0.47821715,0.24874377,0.12645178,0.62480444,0.16666667,0.0,-0.46916667,-0.23203334,-0.2018238,-0.14915694,-0.46916667,0.2707633
1996-03-26,4,0.044721514,0.7745814,0.31809595,0.27337447,0.40852955,0.25,0.25,0.024106622,-0.42977872,-0.42977872,0.51533085,0.024106622,-0.42977872
1996-03-27,6,-0.057667524,0.55140924,0.18454087,0.2422084,0.5732507,0.16666667,0.16666667,0.9318773,-0.1344331,-0.008203844,0.17259076,0.9318773,-0.55624455
1996-03-30,5,0.17396656,0.26486507,0.19347213,0.019505557,0.7870223,0.2,0.0,0.044924337,0.068205334,0.044924337,0.37217674,0.044924337,0.041826457
1996-03-31,4,0.27286625,0.86796594,0.51501083,0.24214458,0.24284452,0.5,0.25,0.9318773,-0.89839464,0.0,0.5295776,0.9318773,0.9307045
1996-04-01,7,-0.26255018,0.7247849,0.16692355,0.42947373,0.40360266,0.14285715,0.42857143,-0.9602079,-0.33091584,-0.9595739,-0.24918777,-0.9602079,-0.47556302
1996-04-02,6,-0.06447599,0.75659937,0.26741478,0.33189076,0.4006945,0.16666667,0.33333334,-0.2784155,-0.9596876,-0.96083486,-0.2784155,-0.2784155,0.5109746
1996-04-03,6,-0.17793615,0.5982687,0.2096685,0.38760462,0.4027268,0.16666667,0.16666667,-0.063580655,-0.13662384,-0.063580655,-0.50241023,-0.063580655,0.103179
1996-04-06,8,0.31904072,0.4004603,0.33879945,0.019758746,0.6414418,0.25,0.0,0.16318363,0.1849337,0.35322967,0.48222747,0.16318363,0.13334754
1996-04-07,5,-0.29269114,0.77914613,0.21089745,0.50358856,0.28551394,0.2,0.4,-0.91885,-0.6108667,-0.91885,-0.013560474,-0.91885,-0.79798156
1996-04-08,3,0.7824697,0.24189703,0.8043418,0.02187209,0.17378609,0.6666667,0.0,0.7135074,0.92212546,0.7135074,0.92385656,0.7135074,0.7135074
1996-04-09,3,0.08559521,0.22730888,0.1446409,0.059045684,0.79631346,0.0,0.0,0.06099975,0.0,0.0,0.06099975,0.06099975,0.32420164
1996-04-10,3,0.48219123,0.43141532,0.49652967,0.014338416,0.48913193,0.33333334,0.0,0.45757228,0.26059243,0.45757228,0.48219123,0.45757228,0.0
1996-04-13,4,0.6561915,0.40497792,0.67141026,0.015218744,0.31337097,0.75,0.0,0.92557865,0.071308665,0.8110274,0.0,0.92557865,0.92557865
1996-04-14,5,0.21831164,0.4919014,0.3177608,0.09944916,0.58279,0.2,0.0,0.20903674,0.20903674,0.20903674,0.1817838,0.20903674,0.18161856
1996-04-15,5,0.062268823,0.5171255,0.22635731,0.16408849,0.6095542,0.2,0.0,-0.17491154,-0.29021224,-0.15407744,-0.40551293,-0.17491154,-0.04065109
1996-04-16,5,0.21240959,0.80173963,0.46450767,0.25209805,0.28339428,0.4,0.2,0.33198965,-0.012669116,0.91097575,-0.24699645,0.33198965,0.92084014
1996-04-17,7,-0.061448343,0.6798032,0.22883646,0.29028484,0.48087874,0.14285715,0.2857143,-0.4799897,-0.6146645,-0.012203853,-0.89075154,-0.4799897,-0.15851653
1996-04-20,5,0.084055305,0.17049097,0.12919591,0.045140617,0.82566345,0.0,0.0,0.07948591,0.07948591,0.0748303,-0.001351051,0.07948591,0.16105773
1996-04-21,8,0.07053021,0.5015846,0.23875725,0.16822706,0.5930157,0.125,0.125,0.5001866,0.17630704,0.35585225,0.28399596,0.5001866,0.50783753
1996-04-22,3,0.3564693,0.4974585,0.3737867,0.017317371,0.60889596,0.33333334,0.0,0.48142087,0.48142087,0.48142087,0.9293341,0.48142087,0.48142087
1996-04-23,3,0.6309529,0.49361414,0.6554382,0.024485258,0.32007658,0.6666667,0.0,0.06099975,0.91592956,0.0,0.48623225,0.06099975,0.0
1996-04-24,7,0.0072239125,0.49206653,0.19304636,0.18582246,0.62113124,0.14285715,0.14285715,0.41553608,-0.08388356,-0.054504503,0.20297265,0.41553608,0.09360936
1996-04-27,5,0.33262616,0.38506386,0.3507405,0.018114328,0.6311452,0.2,0.0,0.5356048,0.5362174,0.5356048,0.7241646,0.5356048,0.28142208
1996-04-28,4,-0.3826998,0.8961606,0.25057092,0.63327074,0.11615834,0.25,0.5,-0.32485154,-0.95321596,-0.95321596,-0.0070750713,-0.32485154,-0.7583245
1996-04-29,7,0.058648195,0.68566835,0.32166567,0.26301748,0.41531685,0.2857143,0.14285715,-0.38145247,0.065313585,-0.38145247,0.02030626,-0.38145253,-0.13761735
1996-04-30,3,-0.16008984,0.012917403,0.017330455,0.1774203,0.8052492,0.0,0.0,-0.16307122,-0.17491154,-0.16307122,0.0,-0.16307122,-0.16008984
1996-05-01,4,0.03340787,0.59749955,0.25280482,0.21939695,0.52779824,0.25,0.25,0.43702617,0.43702617,0.43702617,0.12692446,0.43702617,0.24010909
1996-05-04,5,0.20692351,0.5160572,0.31771532,0.1107918,0.57149285,0.2,0.0,0.0,0.2574407,-0.008203844,-0.40551293,0.0,0.26397
1996-05-05,6,0.05295427,0.34855738,0.18395126,0.13099699,0.68505174,0.0,0.0,0.46338448,0.13917834,0.46338448,0.27598405,0.46338448,0.09713654
1996-05-06,6,0.09062322,0.46259966,0.21628654,0.12566333,0.6580501,0.16666667,0.0,-0.19319816,-0.09432328,-0.19319816,-0.04743813,-0.19319816,-0.097595654
1996-05-07,8,-0.28188172,0.54721457,0.115614176,0.3974959,0.48688996,0.125,0.25,-0.6360232,-0.7706483,-0.5103283,-0.23669665,-0.6360232,-0.5060956
1996-05-08,2,0.08209512,0.68958193,0.3127159,0.23062077,0.4566633,0.0,0.0,0.0,0.08209512,0.0,-0.40551293,0.0,0.0
1996-05-11,6,0.18187188,0.68943006,0.42397287,0.24210101,0.33392608,0.33333334,0.16666667,0.5828767,0.42173836,0.5828767,0.4115257,0.5828767,0.48831248
1996-05-12,6,0.0009920597,0.79827327,0.3354256,0.33443353,0.33014092,0.33333334,0.33333334,-0.010531127,-0.08489982,-0.95293957,-0.08107215,-0.010531127,0.04383927
1996-05-13,6,0.33196118,0.58035314,0.44325826,0.11129707,0.44544467,0.33333334,0.0,0.35972223,0.73463416,0.50908345,0.51008934,0.35972223,-0.2349518
1996-05-15,4,-0.028926203,0.7462832,0.2545716,0.28349778,0.46193063,0.25,0.25,-0.8847764,-0.8847764,-0.44649014,-0.8847764,-0.8847764,-0.15412709
1996-05-18,6,0.29591456,0.56883585,0.4201397,0.12422514,0.45563516,0.33333334,0.0,0.3543188,-0.311227,0.3543188,-0.058998834,0.3543188,0.26804677
1996-05-19,3,0.64859754,0.46949407,0.66371113,0.0151135465,0.3211753,0.6666667,0.0,0.9108867,0.9108867,0.9108867,0.9108867,0.9108867,0.91961324
1996-05-20,5,-0.15807095,0.51836336,0.14229153,0.3003625,0.557346,0.0,0.2,-0.19994582,-0.8847764,-0.50900984,-0.090871245,-0.19994582,-0.38449773
1996-05-21,3,-0.4035852,0.3736028,0.03171474,0.43529996,0.5329853,0.0,0.33333334,0.0,0.0,-0.50633025,0.0,0.0,0.01063942
1996-05-22,4,0.48096943,0.51176834,0.50108504,0.020115577,0.4787994,0.5,0.0,0.08634097,0.91433805,0.039068565,0.91433805,0.08634097,0.08634097
1996-05-25,4,0.36473477,0.4269019,0.38962537,0.0248906,0.585484,0.25,0.0,0.49023616,0.44739056,0.70485437,0.31859362,0.49023616,0.70485437
1996-05-26,5,0.18237612,0.42981726,0.31270158,0.13032547,0.556973,0.0,0.0,0.019282982,0.45846993,0.019282982,0.0,0.019282982,0.26007408
1996-05-27,5,0.08122712,0.5176953,0.23072691,0.14949979,0.61977327,0.2,0.0,0.22734495,0.15326329,0.22734495,0.3873498,0.22734495,0.18339753
1996-05-28,6,0.28082642,0.46236488,0.36684027,0.08601386,0.54714584,0.16666667,0.0,0.018834502,0.2644408,0.018834502,0.29242545,0.018834502,0.048698172
1996-05-29,4,0.53145444,0.6432933,0.65854836,0.12709391,0.2143577,0.75,0.0,0.2519763,0.92385656,0.4001429,0.9246228,0.2519763,0.2519763
1996-06-01,5,0.1575365,0.51380247,0.29076758,0.13323106,0.57600135,0.2,0.0,-0.20960277,0.0034690301,-0.20960277,-0.21587849,-0.20960277,-0.15412709
1996-06-02,3,-0.15998138,0.7087239,0.1730125,0.3329939,0.4939936,0.0,0.33333334,-0.9482826,-0.9482826,-0.9482826,0.0,-0.9482826,-0.15998138
1996-06-03,3,0.001519377,0.15724875,0.07481057,0.0732912,0.85189825,0.0,0.0,0.07934261,0.16032287,0.07934261,0.0,0.07934261,0.001519377
1996-06-04,3,0.65001136,0.4706402,0.6638498,0.013838363,0.32231185,0.6666667,0.0,0.92010015,0.92010015,0.921734,0.92010015,0.92010015,0.92010015
1996-06-05,5,0.41186434,0.4708424,0.4277235,0.015859162,0.55641735,0.4,0.0,0.033507653,0.033507653,0.049513366,0.92538893,0.033507653,0.48092374
1996-06-08,7,-0.28152037,0.47205484,0.11094926,0.3924696,0.49658114,0.0,0.14285715,-0.2913414,-0.3309705,-0.35617483,-0.27542794,-0.29134136,0.020132288
1996-06-09,7,0.053240042,0.38208625,0.17147781,0.11823777,0.7102844,0.14285715,0.0,0.26803592,0.27028176,0.1677161,0.21886282,0.26803592,0.25026193
1996-06-10,7,0.39222184,0.4403297,0.438386,0.046164185,0.5154498,0.2857143,0.0,0.096095204,0.24321096,0.08590317,0.4152968,0.096095204,0.09526659
1996-06-11,3,-0.057298105,0.86887145,0.3348439,0.39214203,0.27301407,0.33333334,0.33333334,0.0,0.9276682,0.0,0.9276682,0.0,-0.38449773
1996-06-12,4,0.009692848,0.5210155,0.20468536,0.19499251,0.6003221,0.25,0.0,-0.52267337,0.0,0.7195754,-0.26333845,-0.52267337,-0.15412709
1996-06-15,4,0.12406197,0.7942964,0.37605104,0.25198907,0.3719599,0.25,0.25,-0.02433151,-0.02433151,-0.02433151,-0.260647,-0.02433151,-0.02433151
1996-06-17,6,0.15341868,0.49349743,0.27390155,0.120482884,0.60561556,0.16666667,0.16666667,0.11066131,0.36436367,0.16032287,0.13399072,0.11066131,0.25671995
1996-06-18,6,-0.004603002,0.44573262,0.19752942,0.2021324,0.60033816,0.0,0.16666667,0.3243392,0.23743033,0.04744938,-0.011575897,0.3243392,0.3339318
1996-06-19,5,0.11064911,0.59304976,0.303564,0.1929149,0.5035211,0.2,0.2,0.10573674,0.23178495,0.6909189,-0.41684613,0.10573674,0.45846993
1996-06-22,1,-0.15372507,0.0,0.017791295,0.17151637,0.8106923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15372507
1996-06-24,6,-0.09288613,0.44005644,0.108231805,0.20111795,0.6906503,0.0,0.16666667,-0.03851648,-0.53283155,-0.0882746,-0.13046901,-0.03851648,-0.055303257
1996-06-25,4,0.7043227,0.44033274,0.7246301,0.020307444,0.25506243,0.75,0.0,0.0,0.92403126,0.0,0.9265286,0.0,0.04383927
1996-06-26,7,0.33504626,0.6267797,0.48011014,0.14506386,0.37482598,0.42857143,0.14285715,0.6829047,0.38827133,0.7630591,-0.5866958,0.6829047,0.4038941
1996-06-29,3,-0.67324847,0.23524053,0.027202904,0.7004514,0.2723457,0.0,0.6666667,-0.6523403,-0.88477665,-0.6523403,-0.88477665,-0.6523403,-0.41990396
1996-06-30,5,0.29685095,0.40999284,0.32105678,0.024205847,0.65473735,0.2,0.0,0.061216265,0.061216265,0.026506212,0.061216265,0.061216265,0.49492124
1996-07-01,6,0.021250555,0.9117964,0.43513015,0.4138796,0.15099028,0.5,0.33333334,0.46218908,-0.36145613,0.22734495,0.38861334,0.46218908,0.22734495
1996-07-02,4,0.34429628,0.5641369,0.45749408,0.11319781,0.42930812,0.5,0.0,0.76145244,0.50878066,0.76145244,0.5038727,0.76145244,0.0
1996-07-03,6,0.422363,0.55818605,0.4899594,0.06759639,0.4424442,0.5,0.0,0.2269,0.9248642,0.46384823,0.5359089,0.2269,0.46384823
1996-07-06,6,-0.12019471,0.638193,0.18133946,0.30153418,0.5171263,0.16666667,0.16666667,-0.5560329,-0.47786745,-0.5560329,-0.96083486,-0.5560329,-0.23227866
1996-07-07,7,0.33732796,0.3979971,0.3813525,0.044024564,0.5746229,0.2857143,0.0,0.48871315,0.51999855,0.30098432,0.13482487,0.48871315,0.45557842
1996-07-08,7,0.29928938,0.6195321,0.42905402,0.12976465,0.44118133,0.42857143,0.14285715,0.31554306,0.30986097,0.43710804,0.11179771,0.3155431,0.4357038
1996-07-09,6,0.038819134,0.72989136,0.3588568,0.32003763,0.32110554,0.33333334,0.16666667,-0.1605598,0.5065612,0.19662869,0.5065612,-0.1605598,-0.29245472
1996-07-10,5,-0.18984601,0.26259863,0.04880119,0.2386472,0.7125516,0.0,0.0,-0.52267337,0.0050999783,0.0,-0.52267337,-0.52267337,-0.2691114
1996-07-13,5,0.09870818,0.46270362,0.23672137,0.13801321,0.6252654,0.2,0.0,0.45009583,0.21683949,0.8391919,0.15548918,0.45009583,0.0
1996-07-14,6,0.24796031,0.5031637,0.32269648,0.074736156,0.6025674,0.33333334,0.0,0.89265394,0.42397988,0.59236795,0.23293428,0.89265394,0.92557865
1996-07-15,4,-0.3161114,0.4156759,0.05580337,0.37191474,0.5722819,0.0,0.5,-0.30063117,-0.30063117,-0.18312691,-0.63477,-0.30063117,0.033507653
1996-07-16,7,0.03680783,0.3512058,0.16644086,0.12963304,0.70392615,0.0,0.14285715,0.27121264,0.20481704,0.1583844,-0.07717592,0.27121264,0.27603966
1996-07-17,5,0.5785736,0.37015352,0.5970316,0.018457977,0.38451046,0.6,0.0,0.7024037,0.7024037,0.69934136,0.90896153,0.7024036,0.43496358
1996-07-20,5,0.592039,0.3425993,0.6098484,0.01780935,0.37234226,0.4,0.0,0.7388568,0.922731,0.922731,0.34113026,0.7388568,0.7593115
1996-07-21,3,0.06475779,0.815051,0.33020166,0.2654439,0.40435445,0.33333334,0.33333334,0.45466906,0.91097575,0.45466906,0.0,0.45466906,0.45466906
1996-07-22,3,0.78508455,0.23224041,0.8012276,0.016143112,0.18262923,0.6666667,0.0,0.9065505,0.9065505,0.9065505,0.9065505,0.9065505,0.7119255
1996-07-23,5,0.13614175,0.72687596,0.39226183,0.2561201,0.35161805,0.4,0.0,0.92557865,0.34793618,0.92557865,-0.2221542,0.92557865,-0.0050545335
1996-07-24,4,-0.20902872,0.516915,0.16535482,0.37438354,0.4602616,0.0,0.25,0.06753932,0.0,-0.41990396,-0.015856594,0.06753932,-0.40220085
1996-07-27,4,-0.026800714,0.64462537,0.25229707,0.2790978,0.4686051,0.25,0.0,0.91097575,0.20285532,0.91097575,0.0,0.91097575,0.26323903
1996-07-28,4,0.38914177,0.4322833,0.40990806,0.0207663,0.5693256,0.25,0.0,0.9318259,0.73463416,0.461811,0.73463416,0.9318259,0.09550266
1996-07-29,6,0.22854753,0.40100735,0.30672613,0.078178585,0.6150953,0.16666667,0.0,0.8948077,0.8948077,0.47334465,-0.14915694,0.8948077,0.35496077
1996-07-30,6,0.36732486,0.51799273,0.47066844,0.103343554,0.425988,0.5,0.0,-0.01968604,-0.24873579,0.15777406,0.04799297,-0.019686043,-0.005111143
1996-07-31,9,0.4525591,0.5253174,0.5332355,0.08067643,0.38608804,0.44444445,0.0,0.57577336,0.44318905,0.5703655,0.62089103,0.57577336,0.8050926
1996-08-03,6,0.3409206,0.73337835,0.54884225,0.20792164,0.24323611,0.5,0.16666667,0.46463457,0.90690386,0.46463457,0.6705883,0.46463457,0.47313723
1996-08-04,8,-0.12949486,0.62130886,0.17036279,0.29985768,0.52977955,0.125,0.25,-0.27012858,-0.44320887,-0.60292715,-0.44836333,-0.27012858,-0.29056847
1996-08-05,7,0.09338508,0.60567373,0.3161037,0.22271861,0.46117768,0.2857143,0.0,-0.03729055,0.037839234,0.12450373,-0.32356712,-0.03729055,0.18930857
1996-08-06,7,0.015487543,0.7501127,0.32059187,0.3051043,0.37430382,0.2857143,0.2857143,-0.6167146,-0.18739003,-0.9555718,-0.06657493,-0.6167146,-0.9525099
1996-08-07,7,0.5283734,0.47875276,0.5931803,0.06480692,0.34201273,0.5714286,0.0,0.49431437,0.43742278,0.34846005,0.6921082,0.49431437,0.35942057
1996-08-11,4,0.0043686107,0.6723747,0.27175882,0.26739022,0.46085092,0.25,0.25,0.06099975,0.9276682,0.0,0.13399072,0.06099975,-0.38449773
1996-08-12,3,0.051693756,0.049265288,0.07313535,0.021441594,0.9054231,0.0,0.0,0.029789308,0.061216265,0.029789308,0.061216265,0.029789308,0.051693756
1996-08-13,7,0.11651745,0.8490059,0.4267523,0.31023484,0.2630128,0.42857143,0.2857143,-0.21984674,-0.22114281,-0.21984673,-0.4283018,-0.21984671,-0.04153503
1996-08-14,6,0.017593501,0.3210405,0.13694786,0.11935434,0.7436978,0.0,0.0,-0.0016376488,0.0050999783,-0.0016376488,0.12727794,-0.0016376488,-0.044461016
1996-08-17,6,-0.25668895,0.49672446,0.110813774,0.36750272,0.5216835,0.0,0.33333334,-0.34336248,-0.76662284,-0.2908327,-0.76662284,-0.34336248,-0.2599384
1996-08-18,4,0.3570807,0.6097787,0.50245804,0.14537735,0.3521646,0.25,0.0,0.48488477,-0.5052651,0.0,0.48488477,0.48488477,0.51730055
1996-08-19,5,-0.071368024,0.69208705,0.22671492,0.29808295,0.47520214,0.2,0.2,-0.15850048,-0.42929062,0.19800158,0.102903016,-0.15850048,-0.20463227
1996-08-20,5,0.32603234,0.44490987,0.3708079,0.044775553,0.58441657,0.4,0.0,0.51424086,0.37587094,0.51424086,0.102903016,0.51424086,0.38592678
1996-08-21,7,0.08748799,0.48382056,0.2557139,0.16822591,0.57606024,0.2857143,0.0,0.38744,0.41638055,0.41348577,0.47211015,0.38744,-0.47037113
1996-08-24,6,-0.21772121,0.683228,0.19992673,0.41764793,0.3824254,0.16666667,0.33333334,-0.028309092,-0.18729444,-0.33811235,-0.21694106,-0.028309092,0.29057387
1996-08-25,6,0.18179165,0.601064,0.3394989,0.1577073,0.5027938,0.33333334,0.0,0.06099975,0.20309982,0.0,0.48623225,0.06099975,-0.15392607
1996-08-26,4,0.07841286,0.63683444,0.27852505,0.20011221,0.5213627,0.25,0.25,0.5173902,-0.015765045,0.102903016,0.1493615,0.5173902,0.0
1996-08-27,5,0.2552548,0.43083593,0.31477103,0.059516232,0.6257127,0.2,0.0,0.1947888,0.43215388,0.1947888,0.33052856,0.1947888,0.14234418
1996-08-28,5,0.15433061,0.6678139,0.3582196,0.20388898,0.43789142,0.4,0.2,-0.95950663,-0.18381318,-0.11996561,-0.18381318,-0.95950663,-0.1799342
1996-08-31,2,0.30386367,0.6471282,0.44175288,0.1378892,0.4203579,0.5,0.0,0.76145244,0.76145244,0.76145244,0.76145244,0.76145244,-0.15372507
1996-09-01,7,0.14452818,0.6157301,0.3189311,0.17440291,0.506666,0.14285715,0.14285715,-0.121687554,0.04415707,-0.121687554,-0.004171416,-0.121687554,0.20213722
1996-09-02,4,-0.03695062,0.14690343,0.052443914,0.08939454,0.85816157,0.0,0.0,-0.24699645,0.0,0.0,-0.1255,-0.24699645,0.09550266
1996-09-03,7,-0.010977003,0.55762714,0.18328483,0.19426183,0.62245333,0.14285715,0.14285715,-0.03770101,-0.0056874156,0.014622822,0.22782612,-0.03770103,-0.29111153
1996-09-04,2,-0.13142443,0.0042549036,0.017538557,0.148963,0.8334984,0.0,0.0,0.0,-0.1344331,0.0,0.0,0.0,0.0
1996-09-07,4,-0.02111248,0.13977942,0.055616923,0.0767294,0.8676537,0.0,0.0,-0.0016376488,-0.2221542,-0.0016376488,-0.2221542,-0.0016376488,0.04590142
1996-09-08,5,0.191412,0.69829017,0.39374572,0.20233373,0.40392056,0.2,0.2,0.6552772,-0.01488173,0.4860348,0.6552772,0.6552772,0.7119255
1996-09-09,5,-0.13185526,0.7109574,0.21637306,0.3482283,0.43539867,0.2,0.2,-0.95950663,-0.5469699,-0.44699377,-0.01705885,-0.95950663,-0.75787556
1996-09-10,5,0.10000889,0.49436048,0.25959596,0.15958706,0.5808169,0.2,0.0,0.0,0.53744245,-0.13324332,0.5894464,0.0,-0.27280256
1996-09-11,5,-0.3017951,0.45386532,0.051861823,0.35365692,0.5944812,0.0,0.4,-0.94602746,-0.4373594,-0.94602746,-0.7663616,-0.94602746,-0.15412709
1996-09-14,7,0.65301543,0.44308892,0.68310887,0.030093458,0.28679767,0.71428573,0.0,0.5985094,0.7258132,0.5985094,0.60320514,0.5985094,0.30278155
1996-09-15,6,0.19689178,0.4995225,0.3558769,0.15898508,0.48513806,0.16666667,0.0,-0.042129964,0.40622914,0.43841344,0.27403557,-0.042129964,0.43841344
1996-09-16,5,-0.023268808,0.1155337,0.053973723,0.07724254,0.8687838,0.0,0.0,0.08205964,0.009895392,0.08205964,0.08205964,0.08205964,-0.046254404
1996-09-17,6,0.018050859,0.34305197,0.13967334,0.12162248,0.7387042,0.16666667,0.0,-0.19259156,-0.14610441,0.028094918,-0.14610441,-0.19259156,-0.18408597
1996-09-21,5,0.40853786,0.7271969,0.5759689,0.16743107,0.25659996,0.6,0.2,0.0,0.0,0.92336786,-0.5866958,0.0,0.38730738
1996-09-22,7,0.50763404,0.5765494,0.61271673,0.10508269,0.2822006,0.5714286,0.14285715,0.78260505,0.8973357,0.8089263,0.41207877,0.7826051,0.58077276
1996-09-23,6,-0.07751424,0.69849235,0.26811665,0.34563088,0.38625243,0.16666667,0.16666667,-0.29127428,-0.15889257,-0.71440274,0.17433734,-0.29127428,-0.6044344
1996-09-24,4,0.020400971,0.48354346,0.20185429,0.18145333,0.61669236,0.25,0.0,-0.19319816,-0.09432328,0.10125268,-0.2221542,-0.19319816,-0.19319816
1996-09-25,7,-0.19029662,0.6300012,0.18070607,0.37100267,0.44829124,0.0,0.42857143,-0.8264889,-0.47744074,-0.826489,-0.38531065,-0.826489,-0.4263387
